method,n_sim,time,epsilon,kl_sigma2,kl_joint,K,K_outliers,include_osum,seed
ABC-SMC,1164119.6454948299,59.52599821625994,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1163697.640117994,59.44396653006562,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1161566.176470588,59.274745969211345,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1162857.3529411762,59.280498097924614,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1164148.5294117643,59.28597899044261,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1163728.3406754772,59.204542916951894,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1165017.6211453744,59.21021067973624,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1166306.9016152716,59.21578521070325,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1167596.1820851688,59.221553189813996,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1167171.5542521996,59.140436250792916,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1165042.3976608186,58.9730593893263,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1166326.0233918126,58.97864228800723,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1167609.6491228067,58.984115772079996,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1167186.8613138683,58.903562169875535,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1168468.613138686,58.909361640902326,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1169750.3649635036,58.91513822722609,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1167622.998544396,58.74941781098144,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1168901.0189228528,58.754815267510104,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1168478.1976744186,58.6750690153865,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1169754.3604651163,58.68071525595909,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1171030.523255814,58.689277030007794,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1170605.2249637155,58.61408395587273,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1171879.535558781,58.62425397892303,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1171453.623188406,58.5468141756196,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1171028.943560058,58.468425066874794,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1172299.5658465994,58.47399995571971,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1171874.2774566475,58.3950199143735,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1171450.2164502165,58.316321548445394,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1172717.1717171718,58.32171600102346,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1173984.126984127,58.32762604668027,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1175251.0822510822,58.333047196634574,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1176518.0375180375,58.338572074152516,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1177784.9927849928,58.34419010005472,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1177353.0259365996,58.26558671698447,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1176922.3021582735,58.18716258453809,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1174804.8780487804,58.025645747930454,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1174379.6561604587,57.94800268886425,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1175637.535816619,57.95359143554994,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1175211.7310443493,57.87628229083934,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1174787.142857143,57.799301811626975,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1176041.4285714284,57.804722172873355,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1175616.2624821684,57.7277436236002,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1175192.3076923075,57.65159681991294,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1176443.0199430198,57.65762232307694,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1176018.492176387,57.58229327914047,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1175595.1704545454,57.50699842518027,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1176842.3295454548,57.51319373534485,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1178089.4886363638,57.51934642480179,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1179336.647727273,57.525283792479485,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1180583.8068181819,57.53141098063101,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1181830.965909091,57.537191530520275,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1183078.1250000002,57.54292150112717,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1182645.390070922,57.466761981341854,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1183890.780141844,57.472403032559875,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1183457.5070821529,57.39642525192023,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1183025.4596888262,57.32107528365486,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1184267.3267326734,57.327183621607546,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1185509.1937765207,57.33278856587714,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1186751.060820368,57.33885702688927,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1187992.927864215,57.344551858672666,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1187555.0847457629,57.269368518543786,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1187118.4767277858,57.194314756245475,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1188356.8406205925,57.19994804250505,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1189595.2045133992,57.2053361174418,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1190833.5684062059,57.21074747938363,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1192071.9322990126,57.21611336020724,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1191629.5774647887,57.14080981805291,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1192866.1971830986,57.149367500358906,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1192423.3473980313,57.07473969493068,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1191981.7415730339,57.00001485562058,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1193214.8876404497,57.00558043932648,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1191102.2408963586,56.8512407337584,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1190664.3356643359,56.77703774058737,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1191892.307692308,56.782422432532684,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1193120.2797202799,56.78799040667661,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1194348.251748252,56.79352355170084,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1192241.2831241284,56.64037507614497,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1191803.6211699164,56.56684406288487,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1193026.4623955432,56.572050321068936,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1190931.9444444445,56.42657594548332,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1192151.388888889,56.43400594592095,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1191715.6726768378,56.36250878504675,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1192933.4257975037,56.3685555233208,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1194151.1789181693,56.37463777637349,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1195368.932038835,56.38736613745828,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1194929.3628808863,56.32539581393931,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1196145.4293628808,56.34309590027933,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1195705.3941908716,56.274169840093805,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1196919.7786998618,56.293029178392516,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1198134.1632088523,56.32714404110098,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1199348.5477178425,56.346553440410574,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1200562.9322268327,56.35739291192421,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1201777.3167358232,56.364458477843364,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1202991.7012448134,56.374647327148736,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1202542.8176795582,56.306959202935026,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1200439.393939394,56.16419464760247,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1199995.8734525447,56.09932134371184,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1201203.576341128,56.111363580827046,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1200759.6153846155,56.067122551766076,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1201965.6593406594,56.07807097526698,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1203171.7032967035,56.08763409839882,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1204377.7472527474,56.11857750586102,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1205583.7912087913,56.12979439588695,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1203483.5616438356,55.98535906778623,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1203038.3036935704,55.93287711593587,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1204239.3980848154,55.95630071394747,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1203793.7158469944,55.89112795767237,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1204993.169398907,55.90140256073957,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1206192.6229508196,55.92971211248408,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1207392.0765027322,55.942919426928455,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1208591.530054645,55.95468307127718,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1209790.9836065574,55.969021522282254,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1210990.43715847,55.99667972228566,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1212189.8907103825,56.011092011394396,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1213389.344262295,56.021155197112286,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1211279.2915531336,55.87873012233495,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1210825.8503401359,55.81162666787907,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1212020.4081632653,55.839183346754844,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1213214.9659863946,55.850433492336144,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1214409.5238095238,55.859556360309625,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1215604.081632653,55.86903799147833,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1215145.3804347827,55.81623283417329,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1216338.3152173916,55.82958662315556,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1215879.2401628222,55.76324931963813,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1217070.5563093622,55.77160011638294,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1218261.8724559022,55.78109541935707,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1219453.1886024424,55.81172229153492,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1218990.514905149,55.74904848243486,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1220180.216802168,55.75962116724754,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1221369.918699187,55.768370628356934,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1220905.2774018943,55.70269556910162,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1222093.3694181326,55.73775661814358,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1223281.4614343708,55.75340452310358,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1224469.5534506089,55.763958578019405,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1224001.3513513512,55.70005938813493,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1225187.8378378379,55.72492304685953,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1226374.3243243243,55.734960678461434,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1225904.1835357626,55.66829224186227,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1227089.068825911,55.69143798830699,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1226618.5983827494,55.62928423405979,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1227801.886792453,55.63881786043111,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1228985.1752021564,55.647085313848415,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1228512.7860026918,55.60024339770886,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1229694.4818304174,55.612037464234255,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1230876.1776581428,55.620288255237156,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1232057.873485868,55.62872641179636,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1231581.9892473118,55.57892724711409,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1232762.0967741937,55.58922853200667,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1233942.2043010755,55.59787530732412,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1233464.4295302015,55.53316089130888,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1234642.9530201342,55.56136062481259,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1234164.8793565684,55.498263903022135,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1235341.8230563002,55.50691880105967,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1234863.453815261,55.44250255607697,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1234386.3636363638,55.39514326794262,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1235560.1604278074,55.40557588166732,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1233436.0,55.26716740926107,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1232962.7163781624,55.20706692643553,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1234131.824234354,55.233209952216015,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1235300.932090546,55.243105878842655,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1236470.0399467377,55.253270129547936,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1237639.1478029296,55.27674018463663,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1237160.9042553192,55.215497330782256,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1238328.4574468085,55.22442220690402,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1239496.0106382978,55.23297119330853,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1240663.5638297873,55.26012378804227,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1241831.1170212766,55.26932617451282,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1242998.670212766,55.27828023471731,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1242513.9442231075,55.210780195031035,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1242030.5039787798,55.14314467141736,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1243194.9602122016,55.14836218059853,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1244359.4164456234,55.153739974100326,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1243874.1721854305,55.08605112303172,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1245037.0860927154,55.091268621533125,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1246200.0,55.0965706717889,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1247362.9139072848,55.101826175159175,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1248525.8278145695,55.10706689973541,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1249688.7417218543,55.1122712773203,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1250851.655629139,55.11776074668429,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1252014.5695364238,55.12307021791572,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1251519.8412698412,55.05534095108193,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1251026.4200792604,54.98790186651474,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1250534.3007915567,54.92181770090692,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1251692.6121372033,54.92775801932906,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1252850.9234828495,54.933059592989316,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1254009.2348284961,54.93836445355478,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1255167.5461741425,54.94356498240167,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1256325.857519789,54.94883694246136,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1257484.1688654353,54.95391204992511,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1256984.1897233203,54.88678857743033,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1258140.974967062,54.89201564562651,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1257640.7894736843,54.825014095557364,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1258796.0526315789,54.830195339102495,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1259951.3157894737,54.835411968984104,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1261106.5789473685,54.84055012464523,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1260603.1537450722,54.77378440435863,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1261756.8988173457,54.77904985204789,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1262910.643889619,54.784276388321224,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1264064.3889618923,54.78957448149792,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1265218.1340341656,54.79528545236775,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1264709.9737532807,54.72860672655381,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1265862.2047244094,54.73414700175208,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1265353.866317169,54.66771633565661,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1266504.5871559633,54.67278230862099,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1265996.0732984291,54.606506946199225,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1267145.2879581149,54.61170951109281,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1268294.5026178008,54.61700585188041,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1269443.7172774868,54.62219354681943,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1270592.9319371725,54.62735251606447,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1271742.1465968585,54.633030591834896,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1272891.3612565442,54.63869471824606,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1272375.1633986929,54.57249184839087,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1273522.8758169934,54.57793006709977,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1274670.5882352942,54.583127202551346,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1274152.7415143603,54.51703227219943,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1273636.2451108214,54.4510465091024,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1274780.9647979138,54.45630889206231,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1275925.6844850066,54.46188157664751,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1277070.4041720992,54.46686014202769,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1276550.78125,54.40124794840813,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1277694.0104166667,54.406541772186756,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1278837.2395833333,54.41163174497585,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1279980.46875,54.41697505302727,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1281123.6979166667,54.42214009041588,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1282266.9270833333,54.42761261947453,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1283410.15625,54.432810532550015,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1284553.3854166667,54.43795616738498,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1284024.7074122238,54.372220076572134,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1285166.4499349804,54.37751124832193,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1286308.1924577372,54.38256665231037,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1287449.9349804942,54.387693442355825,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1288591.677503251,54.39290519808607,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1289733.4200260078,54.39805193902302,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1290875.1625487646,54.40326665560818,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1292016.9050715214,54.408353202829744,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1293158.6475942784,54.41342192291438,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1294300.390117035,54.41861120095023,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1293759.7402597403,54.353072287200334,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1294900.0,54.35815176406464,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1296040.2597402597,54.36332074078646,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
ABC-SMC,1297180.5194805195,54.3683973690132,6.0696349051569305,23.550325313782636,20.821904110999654,20,0,False,43
