method,epsilon,n_sim,time,n_sim_raw,time_raw,abs_err_sigma2,abs_err_mu_mean,seed,K,K_outliers
permABC-SMC,0.6649756132812559,879215.4065620542,47.60525638128654,12326600.0,33.37128472328186,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,880067.0470756063,47.62729870609822,12338540.0,33.38673639297485,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,880918.6875891584,47.65145652814531,12350480.0,33.40367102622986,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,881770.3281027104,47.6739437195782,12362420.0,33.419434547424316,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,882621.9686162625,47.69521501026888,12374360.0,33.434345722198486,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,883473.6091298145,47.72094585075868,12386300.0,33.452383041381836,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,884325.2496433667,47.742467804063914,12398240.0,33.467469930648804,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,885176.8901569187,47.76678615902018,12410180.0,33.484517097473145,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,886028.5306704708,47.7880384034335,12422120.0,33.499414920806885,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,886880.1711840229,47.81192753692497,12434060.0,33.5161612033844,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,887731.8116975749,47.835845239832466,12446000.0,33.53292751312256,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,888583.452211127,47.857124353101355,12457940.0,33.54784417152405,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,889435.092724679,47.88141685953834,12469880.0,33.56487321853638,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,890286.7332382312,47.902411639095206,12481820.0,33.57959055900574,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,891138.3737517832,47.92780270760138,12493760.0,33.597389698028564,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,891990.0142653353,47.94994808637807,12505700.0,33.612913608551025,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,892841.6547788874,47.972542073009016,12517640.0,33.62875199317932,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,893693.2952924394,47.99598021786155,12529580.0,33.64518213272095,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,894544.9358059915,48.017250148103855,12541520.0,33.6600923538208,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,895396.5763195435,48.04252013670394,12553460.0,33.67780661582947,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,896248.2168330956,48.06404549113014,12565400.0,33.69289588928223,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,897099.8573466477,48.0897072888645,12577340.0,33.71088480949402,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,897951.4978601998,48.11199755539398,12589280.0,33.72651028633118,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,898803.1383737519,48.13717945496128,12601220.0,33.744162797927856,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,899654.7788873039,48.16084173368489,12613160.0,33.76075005531311,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,900506.419400856,48.18272964760512,12625100.0,33.77609348297119,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,901358.059914408,48.20720037278027,12637040.0,33.79324746131897,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,902209.70042796,48.228055366265785,12648980.0,33.80786681175232,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,903061.340941512,48.25293762707676,12660920.0,33.82530927658081,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,903912.9814550641,48.274574878382445,12672860.0,33.840476989746094,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,904764.6219686163,48.29688657197394,12684800.0,33.856117486953735,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,905616.2624821683,48.32103487088234,12696740.0,33.873045444488525,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,906467.9029957204,48.34215039023319,12708680.0,33.88784742355347,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,907319.5435092724,48.36763226866892,12720620.0,33.905710220336914,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,908171.1840228245,48.3891113678501,12732560.0,33.920767068862915,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,909022.8245363765,48.41351339038191,12744500.0,33.937872886657715,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,909874.4650499286,48.43460272110138,12756440.0,33.952656507492065,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,910726.1055634808,48.45673551573053,12768380.0,33.9681715965271,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,911577.7460770328,48.484343774988716,12780320.0,33.98752498626709,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,912429.3865905849,48.507108157779626,12792260.0,34.003482818603516,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,913281.0271041369,48.53425046346667,12804200.0,34.02250957489014,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,914132.667617689,48.558267138994026,12816140.0,34.039345264434814,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,914984.308131241,48.58551657999123,12828080.0,34.05844712257385,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,915835.9486447931,48.608569037727214,12840020.0,34.07460689544678,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,916687.5891583452,48.63656230387777,12851960.0,34.09423017501831,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,917539.2296718973,48.65998752447066,12863900.0,34.11065125465393,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,918390.8701854494,48.6885457168122,12875840.0,34.13067054748535,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,919242.5106990014,48.71545266492901,12887780.0,34.149532318115234,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,920094.1512125535,48.74154640502494,12899720.0,34.167824029922485,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,920945.7917261055,48.764143792776856,12911660.0,34.18366479873657,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,921797.4322396576,48.78725883113845,12923600.0,34.19986844062805,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,922649.0727532097,48.81203531708765,12935540.0,34.21723675727844,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,923500.7132667617,48.83398309073673,12947480.0,34.232622146606445,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,924352.3537803139,48.85896432416755,12959420.0,34.250133991241455,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,925203.9942938659,48.88104542175815,12971360.0,34.265612840652466,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,926055.634807418,48.90697284703928,12983300.0,34.283787965774536,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,926907.27532097,48.92985967018465,12995240.0,34.29983162879944,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,927758.9158345221,48.95583573149546,13007180.0,34.31804084777832,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,928610.5563480742,48.97772772676085,13019120.0,34.33338713645935,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,929462.1968616262,49.000339739332865,13031060.0,34.34923815727234,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,930313.8373751784,49.026384843399114,13043000.0,34.36749577522278,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,931165.4778887304,49.04737894273178,13054940.0,34.38221263885498,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,932017.1184022825,49.073821297725836,13066880.0,34.40074872970581,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,932868.7589158345,49.09652752134838,13078820.0,34.41666579246521,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,933720.3994293866,49.12308381389449,13090760.0,34.43528175354004,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,934572.0399429386,49.14582608939918,13102700.0,34.45122408866882,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,935423.6804564907,49.16976317869613,13114640.0,34.46800398826599,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,936275.3209700428,49.193914878725494,13126580.0,34.48493432998657,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,937126.9614835948,49.21641839553898,13138520.0,34.50070929527283,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,937978.601997147,49.24253390280905,13150460.0,34.51901626586914,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,938830.242510699,49.264288152675654,13162400.0,34.534265995025635,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,939681.8830242511,49.290575416554056,13174340.0,34.552693367004395,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,940533.5235378031,49.311649442229225,13186280.0,34.567466259002686,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,941385.1640513552,49.33690616645758,13198220.0,34.58517122268677,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,942236.8045649073,49.36076230907576,13210160.0,34.60189437866211,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,943088.4450784593,49.38320120459106,13222100.0,34.617624044418335,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,943940.0855920115,49.408677981345356,13234040.0,34.635483264923096,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,944791.7261055635,49.42958535209362,13245980.0,34.65013933181763,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,945643.3666191156,49.45497676071189,13257920.0,34.66793870925903,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,946495.0071326676,49.47574026404366,13269860.0,34.682493925094604,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,947346.6476462197,49.501588103094385,13281800.0,34.700613260269165,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,948198.2881597718,49.52406441094022,13293740.0,34.71636915206909,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,949049.9286733238,49.54668288564206,13305680.0,34.73222470283508,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,949901.569186876,49.57449759294235,13317620.0,34.75172281265259,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,950753.209700428,49.59699838885907,13329560.0,34.76749587059021,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,951604.8502139801,49.62458045948589,13341500.0,34.78683090209961,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,952456.4907275321,49.64722444259491,13353440.0,34.80270433425903,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,953308.1312410842,49.67316105090262,13365380.0,34.82088589668274,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,954159.7717546363,49.69541050398061,13377320.0,34.836482763290405,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,955011.4122681883,49.71927412906489,13389260.0,34.85321116447449,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,955863.0527817404,49.741577319854,13401200.0,34.86884570121765,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,956714.6932952924,49.76346115242908,13413140.0,34.88418626785278,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,957566.3338088446,49.79103438014141,13425080.0,34.903515100479126,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,958417.9743223966,49.81323213618084,13437020.0,34.91907572746277,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,959269.6148359487,49.83905514704858,13448960.0,34.937177658081055,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,960121.2553495008,49.86053492645394,13460900.0,34.952234983444214,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,960972.8958630528,49.88606918215242,13472840.0,34.97013449668884,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,961824.5363766049,49.90928999537579,13484780.0,34.98641228675842,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,962676.1768901569,49.93368113432053,13496720.0,35.00351047515869,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,963527.817403709,49.95744340600029,13508660.0,35.0201678276062,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,964379.457917261,49.979853391987454,13520600.0,35.0358772277832,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,965231.0984308132,50.006374993099804,13532540.0,35.054468870162964,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,966082.7389443653,50.02815067002845,13544480.0,35.06973361968994,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,966934.3794579173,50.053604659272324,13556420.0,35.0875768661499,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,967786.0199714694,50.0766741226131,13568360.0,35.10374855995178,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,968637.6604850213,50.10392900540383,13580300.0,35.122854232788086,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,969489.3009985734,50.12689745545217,13592240.0,35.13895511627197,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,970340.9415121254,50.15230246855427,13604180.0,35.15676403045654,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,971192.5820256775,50.17434989504739,13616120.0,35.17221927642822,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,972044.2225392297,50.19726936895395,13628060.0,35.18828582763672,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,972895.8630527817,50.22415829112969,13640000.0,35.20713496208191,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,973747.5035663338,50.24701416407434,13651940.0,35.22315692901611,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,974599.1440798858,50.27287968895405,13663880.0,35.24128866195679,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,975450.7845934379,50.295306680546,13675820.0,35.257009983062744,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,976302.4251069899,50.321471844182035,13687760.0,35.275351762771606,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,977154.065620542,50.343380164828005,13699700.0,35.290709495544434,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,978005.7061340942,50.36844234493762,13711640.0,35.30827808380127,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,978857.3466476462,50.3909540244414,13723580.0,35.32405877113342,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,979708.9871611983,50.4137034423001,13735520.0,35.34000611305237,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,980560.6276747503,50.43920232634062,13747460.0,35.35788083076477,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,981412.2681883024,50.4605372179932,13759400.0,35.37283658981323,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,982263.9087018544,50.48548512043864,13771340.0,35.39032506942749,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,983115.5492154065,50.506871028905586,13783280.0,35.40531659126282,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,983967.1897289586,50.531729821981955,13795220.0,35.42274260520935,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,984818.8302425107,50.554381287557085,13807160.0,35.438621282577515,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,985670.4707560628,50.57676644536126,13819100.0,35.45431327819824,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,986522.1112696148,50.60146232474377,13831040.0,35.471625089645386,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,987373.7517831669,50.62276796675613,13842980.0,35.486560344696045,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,988225.3922967189,50.64904638772004,13854920.0,35.50498151779175,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,989077.032810271,50.671576433277,13866860.0,35.52077507972717,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,989928.6733238231,50.69769262077125,13878800.0,35.539082527160645,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,990780.3138373751,50.71927409369323,13890740.0,35.554211139678955,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,991631.9543509273,50.742940453761996,13902680.0,35.57080125808716,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,992483.5948644793,50.76680407884628,13914620.0,35.58752965927124,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,993335.2353780314,50.78762063966498,13926560.0,35.60212206840515,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,994186.8758915834,50.812364134740896,13938500.0,35.61946725845337,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,995038.5164051355,50.834168381085576,13950440.0,35.63475203514099,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,995890.1569186876,50.859562170488516,13962380.0,35.65255308151245,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,996741.7974322396,50.881535452544775,13974320.0,35.66795635223389,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,997593.4379457918,50.90705372297475,13986260.0,35.6858446598053,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,998445.0784593438,50.92866342520068,13998200.0,35.700993061065674,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,999296.7189728959,50.95171214170361,14010140.0,35.71715021133423,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1000148.3594864479,50.97616075959253,14022080.0,35.734288692474365,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1001000.0,50.99822485157834,14034020.0,35.74975562095642,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1001851.6405135521,51.023273427204124,14045960.0,35.76731467247009,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1002703.2810271041,51.04659389327154,14057900.0,35.78366231918335,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1003554.9215406562,51.072925371722384,14069840.0,35.80212068557739,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1004406.5620542082,51.09455616089825,14081780.0,35.81728386878967,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1005258.2025677604,51.117107633517236,14093720.0,35.83309245109558,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1006109.8430813124,51.1408294318576,14105660.0,35.84972143173218,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1006961.4835948645,51.161565386109615,14117600.0,35.86425733566284,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1007813.1241084166,51.188101952154184,14129540.0,35.88285946846008,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1008664.7646219686,51.20978817960165,14141480.0,35.89806151390076,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1009516.4051355207,51.23454629949768,14153420.0,35.915416955947876,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1010368.0456490727,51.2553618399801,14165360.0,35.93000864982605,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1011219.6861626249,51.27969652031695,14177300.0,35.94706726074219,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1012071.3266761769,51.30509575151343,14189240.0,35.96487212181091,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1012922.967189729,51.32819514471862,14201180.0,35.981064796447754,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1013774.6077032811,51.3550568579267,14213120.0,35.999894857406616,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1014626.2482168331,51.37542481089114,14225060.0,36.01417279243469,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1015477.8887303852,51.40091009044783,14237000.0,36.03203797340393,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1016329.5292439372,51.42210519602908,14248940.0,36.04689574241638,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1017181.1697574893,51.44714458862827,14260880.0,36.06444835662842,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1018032.8102710414,51.47127316103512,14272820.0,36.08136248588562,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1018884.4507845935,51.49349200402449,14284760.0,36.09693789482117,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1019736.0912981456,51.519488131948954,14296700.0,36.115161180496216,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1020587.7318116976,51.54081248012657,14308640.0,36.130109548568726,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1021439.3723252497,51.56636510187821,14320580.0,36.148021936416626,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1022291.0128388017,51.58766530209703,14332520.0,36.16295337677002,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1023142.6533523538,51.61430798311546,14344460.0,36.18162989616394,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1023994.2938659058,51.63882462342354,14356400.0,36.1988160610199,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1024845.934379458,51.660604381697325,14368340.0,36.214083671569824,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1025697.57489301,51.686599149173404,14380280.0,36.23230600357056,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1026549.2154065621,51.708065664207034,14392220.0,36.24735403060913,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1027400.8559201141,51.73376215337516,14404160.0,36.26536726951599,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1028252.4964336662,51.755818762894876,14416100.0,36.28082895278931,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1029104.1369472182,51.78151049049366,14428040.0,36.29883885383606,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1029955.7774607703,51.80269845372089,14439980.0,36.31369161605835,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1030807.4179743223,51.824975795990724,14451920.0,36.3293080329895,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1031659.0584878746,51.85206028262151,14463860.0,36.348294258117676,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1032510.6990014265,51.87355060550183,14475800.0,36.36335897445679,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1033362.3395149787,51.897840731154155,14487740.0,36.38038635253906,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1034213.9800285306,51.91955858902653,14499680.0,36.39561057090759,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1035065.6205420828,51.94311203187951,14511620.0,36.412121534347534,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1035917.2610556347,51.9673647452013,14523560.0,36.42912268638611,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1036768.901569187,51.990524678359535,14535500.0,36.44535779953003,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1037620.542082739,52.01588343621661,14547440.0,36.46313428878784,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1038472.1825962911,52.03753633267869,14559380.0,36.478312969207764,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1039323.8231098431,52.062762786930534,14571320.0,36.495996713638306,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1040175.4636233952,52.084292562813964,14583260.0,36.51108908653259,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1041027.1041369472,52.107461338886694,14595200.0,36.52733039855957,0.13379615756554464,0.0016906365637670007,42,20,4
permABC-SMC,0.6649756132812559,1041878.7446504993,52.13022606178969,14607140.0,36.543288469314575,0.13379615756554486,0.0016906365637678888,42,20,4
permABC-SMC,0.6649756132812559,1042730.3851640513,52.15539367664898,14619080.0,36.56093096733093,0.13379615756554464,0.0016906365637670007,42,20,4
