method,n_sim,time,epsilon,K,K_outliers,include_osum,seed
ABC-SMC,888770.6422018349,23.838849762164127,9.062128536773425,20,4,True,0
ABC-SMC,890128.4403669725,23.844662472742414,9.062128536773425,20,4,True,0
ABC-SMC,891486.2385321101,23.85044652934468,9.062128536773425,20,4,True,0
ABC-SMC,892844.0366972476,23.856189190794566,9.062128536773425,20,4,True,0
ABC-SMC,894201.8348623853,23.86194194128754,9.062128536773425,20,4,True,0
ABC-SMC,893510.2974828375,23.813132344994447,9.062128536773425,20,4,True,0
ABC-SMC,894864.9885583523,23.818858537302955,9.062128536773425,20,4,True,0
ABC-SMC,894173.5159817351,23.77024243955743,9.062128536773425,20,4,True,0
ABC-SMC,895525.1141552511,23.77603903208693,9.062128536773425,20,4,True,0
ABC-SMC,896876.712328767,23.781791996193803,9.062128536773425,20,4,True,0
ABC-SMC,898228.310502283,23.787555710910116,9.062128536773425,20,4,True,0
ABC-SMC,899579.908675799,23.793393808957106,9.062128536773425,20,4,True,0
ABC-SMC,900931.506849315,23.79923835736976,9.062128536773425,20,4,True,0
ABC-SMC,902283.105022831,23.80495240154876,9.062128536773425,20,4,True,0
ABC-SMC,901576.3097949886,23.756488254781736,9.062128536773425,20,4,True,0
ABC-SMC,902924.8291571754,23.7622331649676,9.062128536773425,20,4,True,0
ABC-SMC,904273.3485193623,23.76803577896674,9.062128536773425,20,4,True,0
ABC-SMC,905621.8678815489,23.77411414930652,9.062128536773425,20,4,True,0
ABC-SMC,906970.3872437358,23.779855502222013,9.062128536773425,20,4,True,0
ABC-SMC,908318.9066059225,23.785647308636364,9.062128536773425,20,4,True,0
ABC-SMC,909667.4259681094,23.791377473800765,9.062128536773425,20,4,True,0
ABC-SMC,911015.9453302962,23.797163034625914,9.062128536773425,20,4,True,0
ABC-SMC,912364.4646924828,23.80296510553034,9.062128536773425,20,4,True,0
ABC-SMC,913712.9840546697,23.80879452125358,9.062128536773425,20,4,True,0
ABC-SMC,915061.5034168564,23.814487240037504,9.062128536773425,20,4,True,0
ABC-SMC,916410.0227790433,23.82020787388969,9.062128536773425,20,4,True,0
ABC-SMC,917758.5421412301,23.825949226805182,9.062128536773425,20,4,True,0
ABC-SMC,919107.0615034169,23.831591682173396,9.062128536773425,20,4,True,0
ABC-SMC,920455.5808656036,23.837255698401727,9.062128536773425,20,4,True,0
ABC-SMC,921804.1002277904,23.843023662958167,9.062128536773425,20,4,True,0
ABC-SMC,923152.6195899772,23.84873742666223,9.062128536773425,20,4,True,0
ABC-SMC,924501.138952164,23.85455063100828,9.062128536773425,20,4,True,0
ABC-SMC,925849.6583143508,23.860242209293304,9.062128536773425,20,4,True,0
ABC-SMC,927198.1776765377,23.86597954330792,9.062128536773425,20,4,True,0
ABC-SMC,928546.6970387243,23.871722851364378,9.062128536773425,20,4,True,0
ABC-SMC,929895.2164009112,23.87749687142687,9.062128536773425,20,4,True,0
ABC-SMC,931243.7357630979,23.88327227638088,9.062128536773425,20,4,True,0
ABC-SMC,932592.2551252848,23.889080267017686,9.062128536773425,20,4,True,0
ABC-SMC,933940.7744874716,23.89541386471794,9.062128536773425,20,4,True,0
ABC-SMC,933163.6363636364,23.847166299819946,9.062128536773425,20,4,True,0
ABC-SMC,934509.0909090909,23.852974122220818,9.062128536773425,20,4,True,0
ABC-SMC,935854.5454545455,23.85869253765453,9.062128536773425,20,4,True,0
ABC-SMC,937200.0,23.864381963556465,9.062128536773425,20,4,True,0
ABC-SMC,938545.4545454545,23.8700101592324,9.062128536773425,20,4,True,0
ABC-SMC,939890.9090909091,23.875754475593567,9.062128536773425,20,4,True,0
ABC-SMC,941236.3636363636,23.881468149748716,9.062128536773425,20,4,True,0
ABC-SMC,942581.8181818182,23.88724072413011,9.062128536773425,20,4,True,0
ABC-SMC,943927.2727272727,23.89292993328788,9.062128536773425,20,4,True,0
ABC-SMC,945272.7272727273,23.898745395920493,9.062128536773425,20,4,True,0
ABC-SMC,946618.1818181819,23.904456306587566,9.062128536773425,20,4,True,0
ABC-SMC,947963.6363636364,23.910321078517217,9.062128536773425,20,4,True,0
ABC-SMC,949309.0909090908,23.920212523503736,9.062128536773425,20,4,True,0
ABC-SMC,950654.5454545454,23.925971713933077,9.062128536773425,20,4,True,0
ABC-SMC,952000.0,23.931698880412362,9.062128536773425,20,4,True,0
ABC-SMC,951183.6734693877,23.88310124274014,9.062128536773425,20,4,True,0
ABC-SMC,952526.0770975057,23.888793986400508,9.062128536773425,20,4,True,0
ABC-SMC,951710.4072398191,23.84041269979865,9.062128536773425,20,4,True,0
ABC-SMC,953049.7737556561,23.846118806174438,9.062128536773425,20,4,True,0
ABC-SMC,954389.1402714932,23.851884436283715,9.062128536773425,20,4,True,0
ABC-SMC,955728.5067873303,23.857596772828256,9.062128536773425,20,4,True,0
ABC-SMC,957067.8733031674,23.863237502887777,9.062128536773425,20,4,True,0
ABC-SMC,958407.2398190045,23.868871867926412,9.062128536773425,20,4,True,0
ABC-SMC,959746.6063348417,23.87456505546742,9.062128536773425,20,4,True,0
ABC-SMC,961085.9728506788,23.880302150864406,9.062128536773425,20,4,True,0
ABC-SMC,962425.3393665157,23.886005560197443,9.062128536773425,20,4,True,0
ABC-SMC,961589.1647855531,23.837808238733434,9.062128536773425,20,4,True,0
ABC-SMC,962857.7878103838,24.105904979576646,9.061403128098323,20,4,True,0
ABC-SMC,964060.948081264,24.373482958188713,9.052196297809836,20,4,True,0
ABC-SMC,965203.1602708804,24.62706084176057,9.042968819048228,20,4,True,0
ABC-SMC,1167806.539509537,29.736161037102057,8.99365470984835,20,4,True,0
ABC-SMC,1167217.391304348,29.976157066614736,8.951646471710074,20,4,True,0
ABC-SMC,1160212.9380053908,30.05070120819174,8.932929581420083,20,4,True,0
ABC-SMC,1162522.911051213,30.357611821989487,8.885860613685324,20,4,True,0
ABC-SMC,1164784.3665768194,30.365735533423823,8.862278147181108,20,4,True,0
ABC-SMC,1163908.6021505378,30.300236357155672,8.862278147181108,20,4,True,0
ABC-SMC,1163037.5335120643,30.226976877882397,8.862278147181108,20,4,True,0
ABC-SMC,1155989.3617021276,30.00306119310095,8.862278147181108,20,4,True,0
ABC-SMC,1149052.7704485487,29.773305525565842,8.862278147181108,20,4,True,0
ABC-SMC,1145223.0971128608,29.624743818298096,8.862278147181108,20,4,True,0
ABC-SMC,1141433.4203655354,29.477778053781694,8.862278147181108,20,4,True,0
ABC-SMC,1140645.8333333333,29.408636565009754,8.862278147181108,20,4,True,0
ABC-SMC,1139862.3376623378,29.340075827264165,8.862278147181108,20,4,True,0
ABC-SMC,1133211.3402061854,29.120854342106693,8.862278147181108,20,4,True,0
ABC-SMC,1129551.282051282,28.979083635868168,8.862278147181108,20,4,True,0
ABC-SMC,1128808.1841432224,28.912539677241877,8.862278147181108,20,4,True,0
ABC-SMC,1130953.9641943735,28.919937269157156,8.862278147181108,20,4,True,0
ABC-SMC,1118792.9292929294,28.570612060903297,8.862278147181108,20,4,True,0
ABC-SMC,1118088.161209068,28.50607741689802,8.862278147181108,20,4,True,0
ABC-SMC,1117386.9346733668,28.441713024024384,8.862278147181108,20,4,True,0
ABC-SMC,1119494.974874372,28.449044425283844,8.862278147181108,20,4,True,0
ABC-SMC,1115995.0,28.314157843589783,8.862278147181108,20,4,True,0
ABC-SMC,1115304.2394014962,28.2508671729642,8.862278147181108,20,4,True,0
ABC-SMC,1114616.9154228854,28.18780754929158,8.862278147181108,20,4,True,0
ABC-SMC,1108432.098765432,27.98627935809853,8.862278147181108,20,4,True,0
ABC-SMC,1110503.7037037034,27.99352601722434,8.862278147181108,20,4,True,0
ABC-SMC,1112575.308641975,28.000770704245856,8.862278147181108,20,4,True,0
ABC-SMC,1114646.9135802467,28.00787772661373,8.862278147181108,20,4,True,0
ABC-SMC,1108507.3529411766,27.809165651891746,8.862278147181108,20,4,True,0
ABC-SMC,1105146.3414634147,27.68064996091331,8.862278147181108,20,4,True,0
ABC-SMC,1104498.7834549882,27.620399346316823,8.862278147181108,20,4,True,0
ABC-SMC,1106540.1459854017,27.627446181582712,8.862278147181108,20,4,True,0
ABC-SMC,1108581.5085158153,27.63458449765134,8.862278147181108,20,4,True,0
ABC-SMC,1102574.8792270531,27.441419409093072,8.862278147181108,20,4,True,0
ABC-SMC,1101939.7590361447,27.38228381398213,8.862278147181108,20,4,True,0
ABC-SMC,1098666.6666666667,27.25795441680103,8.862278147181108,20,4,True,0
ABC-SMC,1092816.6666666665,27.07873333068121,8.862278147181108,20,4,True,0
ABC-SMC,1092213.77672209,27.021405844110774,8.862278147181108,20,4,True,0
ABC-SMC,1089033.0969267143,26.90063630435484,8.862278147181108,20,4,True,0
ABC-SMC,1088443.3962264152,26.84416146773212,8.862278147181108,20,4,True,0
ABC-SMC,1087856.4705882352,26.78776449315688,8.862278147181108,20,4,True,0
ABC-SMC,1087272.3004694835,26.73176543813356,8.862278147181108,20,4,True,0
ABC-SMC,1084151.8691588785,26.61363900264847,8.862278147181108,20,4,True,0
ABC-SMC,1076055.5555555557,26.37397696574529,8.862278147181108,20,4,True,0
ABC-SMC,1077997.6851851852,26.380803601609337,8.862278147181108,20,4,True,0
ABC-SMC,1077445.7274826788,26.32670405279957,8.862278147181108,20,4,True,0
ABC-SMC,1079383.3718244804,26.333390868012955,8.862278147181108,20,4,True,0
ABC-SMC,1081321.0161662817,26.34020157278823,8.862278147181108,20,4,True,0
ABC-SMC,1080762.67281106,26.286258483262657,8.862278147181108,20,4,True,0
ABC-SMC,1082695.8525345621,26.293233243001772,8.862278147181108,20,4,True,0
ABC-SMC,1084629.0322580647,26.30001284559751,8.862278147181108,20,4,True,0
ABC-SMC,1084064.367816092,26.246345673484363,8.862278147181108,20,4,True,0
ABC-SMC,1083502.2935779816,26.192920689189105,8.862278147181108,20,4,True,0
ABC-SMC,1085426.605504587,26.199639499734303,8.862278147181108,20,4,True,0
ABC-SMC,1084862.700228833,26.146450413719197,8.862278147181108,20,4,True,0
ABC-SMC,1086782.6086956523,26.153129598368768,8.862278147181108,20,4,True,0
ABC-SMC,1088702.5171624713,26.159791351728636,8.862278147181108,20,4,True,0
ABC-SMC,1090622.4256292905,26.16642691723542,8.862278147181108,20,4,True,0
ABC-SMC,1090047.9452054794,26.113366236969764,8.862278147181108,20,4,True,0
ABC-SMC,1087000.0,26.001262637701902,8.862278147181108,20,4,True,0
ABC-SMC,1088906.8181818181,26.00783716548573,8.862278147181108,20,4,True,0
ABC-SMC,1088340.1360544218,25.955400931862204,8.862278147181108,20,4,True,0
ABC-SMC,1085320.5417607224,25.84487124436596,8.862278147181108,20,4,True,0
ABC-SMC,1082328.0898876404,25.735182521048557,8.862278147181108,20,4,True,0
ABC-SMC,1079362.4161073826,25.626560452267096,8.862278147181108,20,4,True,0
ABC-SMC,1076423.1625835188,25.51900018296953,8.862278147181108,20,4,True,0
ABC-SMC,1078291.7594654788,25.525469689698422,8.862278147181108,20,4,True,0
ABC-SMC,1077760.0,25.47528889444139,8.862278147181108,20,4,True,0
ABC-SMC,1079624.4444444445,25.481812238693237,8.862278147181108,20,4,True,0
ABC-SMC,1081488.8888888888,25.488268242941963,8.862278147181108,20,4,True,0
ABC-SMC,1080951.219512195,25.438306231192104,8.862278147181108,20,4,True,0
ABC-SMC,1073292.3076923077,25.221070038093316,8.862278147181108,20,4,True,0
ABC-SMC,1075136.2637362638,25.227494763804007,8.862278147181108,20,4,True,0
ABC-SMC,1074618.4210526315,25.178474501559602,8.862278147181108,20,4,True,0
ABC-SMC,1071757.6419213973,25.074835089096336,8.862278147181108,20,4,True,0
ABC-SMC,1068921.7391304346,24.972115055374474,8.862278147181108,20,4,True,0
ABC-SMC,1070745.6521739126,24.978779061980866,8.862278147181108,20,4,True,0
ABC-SMC,1065619.8704103671,24.823819252121268,8.862278147181108,20,4,True,0
ABC-SMC,1065131.4655172413,24.777288503687952,8.862278147181108,20,4,True,0
ABC-SMC,1064645.1612903227,24.73031884880476,8.862278147181108,20,4,True,0
ABC-SMC,1064160.9442060085,24.68349076647615,8.862278147181108,20,4,True,0
ABC-SMC,1063678.8008565311,24.636725491068347,8.862278147181108,20,4,True,0
ABC-SMC,1065475.3747323342,24.642880825720713,8.862278147181108,20,4,True,0
ABC-SMC,1067271.9486081372,24.6491823257675,8.862278147181108,20,4,True,0
ABC-SMC,1062244.680851064,24.498069032709655,8.862278147181108,20,4,True,0
ABC-SMC,1057281.183932347,24.348809401530296,8.862278147181108,20,4,True,0
ABC-SMC,1059054.9682875266,24.354862158696704,8.862278147181108,20,4,True,0
ABC-SMC,1058590.717299578,24.3100612978392,8.862278147181108,20,4,True,0
ABC-SMC,1055905.4621848739,24.21406752922956,8.862278147181108,20,4,True,0
ABC-SMC,1053242.677824268,24.118884387874207,8.862278147181108,20,4,True,0
ABC-SMC,1048417.8794178795,23.974573983967677,8.862278147181108,20,4,True,0
ABC-SMC,1050162.1621621621,23.98045692523155,8.862278147181108,20,4,True,0
ABC-SMC,1049724.0663900415,23.936725058496243,8.862278147181108,20,4,True,0
ABC-SMC,1044960.824742268,23.794693553570617,8.862278147181108,20,4,True,0
ABC-SMC,1046690.7216494845,23.800684275086393,8.862278147181108,20,4,True,0
ABC-SMC,1041975.4098360656,23.660417462958662,8.862278147181108,20,4,True,0
ABC-SMC,1043694.6721311476,23.666259573131313,8.862278147181108,20,4,True,0
ABC-SMC,1041146.9387755103,23.575507597047455,8.862278147181108,20,4,True,0
ABC-SMC,1036513.1845841786,23.43802430325057,8.862278147181108,20,4,True,0
ABC-SMC,1036113.3603238869,23.396473230138003,8.862278147181108,20,4,True,0
ABC-SMC,1035715.1515151515,23.355096205316407,8.862278147181108,20,4,True,0
ABC-SMC,1033235.412474849,23.266938562604263,8.862278147181108,20,4,True,0
ABC-SMC,1034923.541247485,23.272892814766713,8.862278147181108,20,4,True,0
ABC-SMC,1036611.6700201208,23.27879640897755,8.862278147181108,20,4,True,0
ABC-SMC,1038299.7987927565,23.28466966118611,8.862278147181108,20,4,True,0
ABC-SMC,1037899.5983935742,23.243658872972052,8.862278147181108,20,4,True,0
ABC-SMC,1035425.9999999999,23.156539726257325,8.862278147181108,20,4,True,0
ABC-SMC,1035033.9321357285,23.116194131131657,8.862278147181108,20,4,True,0
ABC-SMC,1036708.5828343313,23.122029437752303,8.862278147181108,20,4,True,0
ABC-SMC,1036314.7410358565,23.081771026094597,8.862278147181108,20,4,True,0
ABC-SMC,1037986.0557768925,23.087574096314935,8.862278147181108,20,4,True,0
ABC-SMC,1037590.4572564611,23.047419855182262,8.862278147181108,20,4,True,0
ABC-SMC,1039258.449304175,23.053194822421368,8.862278147181108,20,4,True,0
ABC-SMC,1040926.4413518886,23.05884591153791,8.862278147181108,20,4,True,0
ABC-SMC,1036413.0434782607,22.927911338127647,8.862278147181108,20,4,True,0
ABC-SMC,1038071.146245059,22.93362775338968,8.862278147181108,20,4,True,0
ABC-SMC,1037678.5009861933,22.89415699020175,8.862278147181108,20,4,True,0
ABC-SMC,1035249.5088408643,22.809949019568844,8.862278147181108,20,4,True,0
ABC-SMC,1034864.7058823529,22.77102832700692,8.862278147181108,20,4,True,0
ABC-SMC,1034481.409001957,22.73213287155689,8.862278147181108,20,4,True,0
ABC-SMC,1034099.609375,22.693405067548156,8.862278147181108,20,4,True,0
ABC-SMC,1031708.1712062254,22.61114405750764,8.862278147181108,20,4,True,0
ABC-SMC,1031333.9805825242,22.57290185076519,8.862278147181108,20,4,True,0
ABC-SMC,1028967.1179883947,22.491207805316268,8.862278147181108,20,4,True,0
ABC-SMC,1028600.386100386,22.453400642255097,8.862278147181108,20,4,True,0
ABC-SMC,1030220.0772200772,22.458981547116313,8.862278147181108,20,4,True,0
ABC-SMC,1029851.6377649326,22.42130068685278,8.862278147181108,20,4,True,0
ABC-SMC,1029484.6153846154,22.383810579776764,8.862278147181108,20,4,True,0
ABC-SMC,1031098.0769230769,22.389386938168453,8.862278147181108,20,4,True,0
ABC-SMC,1030729.3666026872,22.351944355040274,8.862278147181108,20,4,True,0
ABC-SMC,1030362.068965517,22.314715522459178,8.862278147181108,20,4,True,0
ABC-SMC,1029996.1759082219,22.277556505075605,8.862278147181108,20,4,True,0
ABC-SMC,1029631.6793893129,22.2441352050723,8.862278147181108,20,4,True,0
ABC-SMC,1031232.8244274808,22.249731785468473,8.862278147181108,20,4,True,0
ABC-SMC,1028906.844106464,22.170695447196525,8.862278147181108,20,4,True,0
ABC-SMC,1030501.9011406844,22.176291938063763,8.862278147181108,20,4,True,0
ABC-SMC,1032096.958174905,22.181894978642916,8.862278147181108,20,4,True,0
ABC-SMC,1031730.5502846298,22.145320704132597,8.862278147181108,20,4,True,0
ABC-SMC,1033322.5806451612,22.15081310815105,8.862278147181108,20,4,True,0
ABC-SMC,1032954.5454545455,22.114306259335894,8.862278147181108,20,4,True,0
ABC-SMC,1034543.5606060605,22.119779749350116,8.862278147181108,20,4,True,0
ABC-SMC,1034173.9130434783,22.083455493184253,8.862278147181108,20,4,True,0
ABC-SMC,1031858.7570621467,22.005699448666327,8.862278147181108,20,4,True,0
ABC-SMC,1033438.7947269302,22.011254803609035,8.862278147181108,20,4,True,0
ABC-SMC,1029204.1198501872,21.899612633030063,8.862278147181108,20,4,True,0
ABC-SMC,1030775.2808988764,21.90512791555026,8.862278147181108,20,4,True,0
ABC-SMC,1032346.4419475656,21.91065882475635,8.862278147181108,20,4,True,0
ABC-SMC,1031985.0467289719,21.875191915815115,8.862278147181108,20,4,True,0
ABC-SMC,1025883.1168831165,21.71824754722043,8.862278147181108,20,4,True,0
ABC-SMC,1025537.037037037,21.68351811391336,8.862278147181108,20,4,True,0
ABC-SMC,1027090.7407407408,21.68897478668778,8.862278147181108,20,4,True,0
ABC-SMC,1024848.7084870848,21.614317392511122,8.862278147181108,20,4,True,0
ABC-SMC,1022623.1617647059,21.5404561118168,8.862278147181108,20,4,True,0
ABC-SMC,1024165.4411764705,21.5458892943228,8.862278147181108,20,4,True,0
ABC-SMC,1025707.7205882354,21.551291600746264,8.862278147181108,20,4,True,0
ABC-SMC,1027250.0,21.556665945579024,8.862278147181108,20,4,True,0
ABC-SMC,1026904.5871559633,21.522510948531124,8.862278147181108,20,4,True,0
ABC-SMC,1028444.0366972476,21.527850606025904,8.862278147181108,20,4,True,0
ABC-SMC,1029983.4862385321,21.533277472224803,8.862278147181108,20,4,True,0
ABC-SMC,1031522.9357798164,21.53860050603884,8.862278147181108,20,4,True,0
ABC-SMC,1033062.3853211009,21.544335850881872,8.862278147181108,20,4,True,0
ABC-SMC,1034601.8348623854,21.55004354791904,8.862278147181108,20,4,True,0
ABC-SMC,1034243.5897435896,21.515901883443195,8.862278147181108,20,4,True,0
ABC-SMC,1035780.2197802196,21.521168925386643,8.862278147181108,20,4,True,0
ABC-SMC,1035420.4753199267,21.48712941018057,8.862278147181108,20,4,True,0
ABC-SMC,1036954.2961608774,21.49252503619987,8.862278147181108,20,4,True,0
ABC-SMC,1036593.0656934306,21.458718332931074,8.862278147181108,20,4,True,0
ABC-SMC,1038124.0875912409,21.464340486665712,8.862278147181108,20,4,True,0
ABC-SMC,1039655.109489051,21.471207159279036,8.862278147181108,20,4,True,0
ABC-SMC,1041186.1313868612,21.476486912609015,8.862278147181108,20,4,True,0
ABC-SMC,1042717.1532846715,21.482009543989697,8.862278147181108,20,4,True,0
ABC-SMC,1042346.0837887067,21.448320269801794,8.862278147181108,20,4,True,0
ABC-SMC,1043874.3169398906,21.453763986980114,8.862278147181108,20,4,True,0
ABC-SMC,1043501.8181818182,21.420066226612438,8.862278147181108,20,4,True,0
ABC-SMC,1045027.2727272727,21.42536141655662,8.862278147181108,20,4,True,0
ABC-SMC,1042760.8695652173,21.353032213190325,8.862278147181108,20,4,True,0
ABC-SMC,1042392.4050632911,21.31981379731439,8.862278147181108,20,4,True,0
ABC-SMC,1040147.7477477477,21.24825728906167,8.862278147181108,20,4,True,0
ABC-SMC,1041659.4594594592,21.253621964841273,8.862278147181108,20,4,True,0
ABC-SMC,1043171.171171171,21.258959448015364,8.862278147181108,20,4,True,0
ABC-SMC,1042803.9568345323,21.2260279509661,8.862278147181108,20,4,True,0
ABC-SMC,1038708.4078711985,21.117374039719905,8.862278147181108,20,4,True,0
ABC-SMC,1040209.3023255811,21.122621636911024,8.862278147181108,20,4,True,0
ABC-SMC,1037996.4349376115,21.052530827581776,8.862278147181108,20,4,True,0
ABC-SMC,1033962.7659574469,20.966124196424552,8.862278147181108,20,4,True,0
ABC-SMC,1033617.6991150444,20.934236366136943,8.862278147181108,20,4,True,0
ABC-SMC,1033273.8515901063,20.90246888015801,8.862278147181108,20,4,True,0
ABC-SMC,1034756.1837455833,20.907631969283415,8.862278147181108,20,4,True,0
ABC-SMC,1034410.9347442682,20.875870445628227,8.862278147181108,20,4,True,0
ABC-SMC,1035890.6525573193,20.881132684266966,8.862278147181108,20,4,True,0
ABC-SMC,1037370.3703703705,20.88626347731871,8.862278147181108,20,4,True,0
ABC-SMC,1038850.0881834215,20.891478557855784,8.862278147181108,20,4,True,0
ABC-SMC,1040329.8059964727,20.89667494755363,8.862278147181108,20,4,True,0
ABC-SMC,1039975.3521126761,20.865055981656194,8.862278147181108,20,4,True,0
ABC-SMC,1039622.1441124782,20.833509060536205,8.862278147181108,20,4,True,0
ABC-SMC,1041096.6608084361,20.838696298783614,8.862278147181108,20,4,True,0
ABC-SMC,1038919.4395796849,20.770835250146337,8.862278147181108,20,4,True,0
ABC-SMC,1038569.93006993,20.739654873634553,8.862278147181108,20,4,True,0
ABC-SMC,1038221.6404886562,20.708521956132557,8.862278147181108,20,4,True,0
ABC-SMC,1039685.8638743457,20.713694203794528,8.862278147181108,20,4,True,0
ABC-SMC,1039336.2369337981,20.683042658330674,8.862278147181108,20,4,True,0
ABC-SMC,1040797.9094076656,20.68810816010532,8.862278147181108,20,4,True,0
ABC-SMC,1042259.5818815333,20.693172415789828,8.862278147181108,20,4,True,0
ABC-SMC,1043721.2543554008,20.698279121611595,8.862278147181108,20,4,True,0
ABC-SMC,1045182.9268292683,20.703341487392734,8.862278147181108,20,4,True,0
ABC-SMC,1044824.347826087,20.67237592780072,8.862278147181108,20,4,True,0
ABC-SMC,1046283.4782608695,20.677531822868016,8.862278147181108,20,4,True,0
ABC-SMC,1047742.6086956523,20.682627905970033,8.862278147181108,20,4,True,0
ABC-SMC,1049201.7391304348,20.68768947020821,8.862278147181108,20,4,True,0
ABC-SMC,1050660.8695652173,20.692704698313836,8.862278147181108,20,4,True,0
ABC-SMC,1050293.4027777778,20.66187831676669,8.862278147181108,20,4,True,0
ABC-SMC,1048110.7266435988,20.595357719177194,8.862278147181108,20,4,True,0
ABC-SMC,1049562.2837370245,20.600463754165546,8.862278147181108,20,4,True,0
ABC-SMC,1051013.84083045,20.60556739671833,8.862278147181108,20,4,True,0
ABC-SMC,1052465.3979238756,20.610531721148114,8.862278147181108,20,4,True,0
ABC-SMC,1053916.9550173013,20.615591495507317,8.862278147181108,20,4,True,0
ABC-SMC,1053545.768566494,20.58506267264306,8.862278147181108,20,4,True,0
ABC-SMC,1054994.8186528499,20.59011922599121,8.862278147181108,20,4,True,0
ABC-SMC,1052807.2289156625,20.524376292236905,8.862278147181108,20,4,True,0
ABC-SMC,1054251.290877797,20.529427934636757,8.862278147181108,20,4,True,0
ABC-SMC,1055695.3528399311,20.534487743180712,8.862278147181108,20,4,True,0
ABC-SMC,1051708.904109589,20.434016152603984,8.862278147181108,20,4,True,0
ABC-SMC,1053145.5479452054,20.439008878518457,8.862278147181108,20,4,True,0
ABC-SMC,1054582.191780822,20.44401127998143,8.862278147181108,20,4,True,0
ABC-SMC,1054213.6752136752,20.41405221335908,8.862278147181108,20,4,True,0
ABC-SMC,1055647.8632478632,20.41901307228284,8.862278147181108,20,4,True,0
ABC-SMC,1055278.156996587,20.389212601827683,8.862278147181108,20,4,True,0
ABC-SMC,1056709.8976109216,20.39417071147177,8.862278147181108,20,4,True,0
ABC-SMC,1056339.0119250428,20.364404658848834,8.862278147181108,20,4,True,0
ABC-SMC,1057768.3134582625,20.36936949221402,8.862278147181108,20,4,True,0
ABC-SMC,1059197.614991482,20.374329776536467,8.862278147181108,20,4,True,0
ABC-SMC,1058823.1292517008,20.34465615846673,8.862278147181108,20,4,True,0
ABC-SMC,1060250.0,20.349576744903512,8.862278147181108,20,4,True,0
ABC-SMC,1059874.363327674,20.31993851799309,8.862278147181108,20,4,True,0
ABC-SMC,1057707.2758037224,20.256045324548246,8.862278147181108,20,4,True,0
ABC-SMC,1057337.8378378379,20.226707148390847,8.862278147181108,20,4,True,0
ABC-SMC,1058755.0675675676,20.23165934794658,8.862278147181108,20,4,True,0
ABC-SMC,1060172.2972972973,20.236505608300906,8.862278147181108,20,4,True,0
ABC-SMC,1061589.527027027,20.241319629791622,8.862278147181108,20,4,True,0
ABC-SMC,1061214.1652613827,20.21215540964728,8.862278147181108,20,4,True,0
ABC-SMC,1062629.005059022,20.217122858732587,8.862278147181108,20,4,True,0
ABC-SMC,1064043.844856661,20.222441824451465,8.862278147181108,20,4,True,0
ABC-SMC,1065458.6846543,20.227681122984087,8.862278147181108,20,4,True,0
ABC-SMC,1066873.5244519394,20.2326193426753,8.862278147181108,20,4,True,0
ABC-SMC,1066489.898989899,20.20343782925847,8.862278147181108,20,4,True,0
ABC-SMC,1067902.356902357,20.208344656208954,8.862278147181108,20,4,True,0
ABC-SMC,1069314.814814815,20.213243736562507,8.862278147181108,20,4,True,0
ABC-SMC,1070727.272727273,20.218131377640802,8.862278147181108,20,4,True,0
ABC-SMC,1072139.7306397308,20.222953433540937,8.862278147181108,20,4,True,0
ABC-SMC,1073552.1885521887,20.22785098865779,8.862278147181108,20,4,True,0
ABC-SMC,1074964.6464646466,20.232678603644327,8.862278147181108,20,4,True,0
ABC-SMC,1074568.067226891,20.203782249899476,8.862278147181108,20,4,True,0
ABC-SMC,1075978.1512605043,20.208671653971955,8.862278147181108,20,4,True,0
ABC-SMC,1075580.5369127518,20.179651487593684,8.862278147181108,20,4,True,0
ABC-SMC,1076988.255033557,20.184435740413285,8.862278147181108,20,4,True,0
ABC-SMC,1074789.297658863,20.12177901124476,8.862278147181108,20,4,True,0
ABC-SMC,1076192.3076923077,20.12668226076209,8.862278147181108,20,4,True,0
ABC-SMC,1077595.3177257527,20.1315608511003,8.862278147181108,20,4,True,0
ABC-SMC,1078998.3277591974,20.136424729656618,8.862278147181108,20,4,True,0
ABC-SMC,1080401.3377926424,20.141376221060355,8.862278147181108,20,4,True,0
ABC-SMC,1081804.3478260871,20.146202582579395,8.862278147181108,20,4,True,0
ABC-SMC,1083207.3578595319,20.15112062361727,8.862278147181108,20,4,True,0
ABC-SMC,1084610.3678929766,20.155972222420687,8.862278147181108,20,4,True,0
ABC-SMC,1086013.3779264216,20.16082162841108,8.862278147181108,20,4,True,0
ABC-SMC,1085601.001669449,20.131967242850685,8.862278147181108,20,4,True,0
ABC-SMC,1087001.6694490819,20.13681955847,8.862278147181108,20,4,True,0
ABC-SMC,1088402.3372287145,20.14166246073473,8.862278147181108,20,4,True,0
ABC-SMC,1089803.0050083473,20.14643256373716,8.862278147181108,20,4,True,0
ABC-SMC,1091203.67278798,20.151254509844645,8.862278147181108,20,4,True,0
ABC-SMC,1092604.3405676128,20.15608037652476,8.862278147181108,20,4,True,0
ABC-SMC,1092181.6666666665,20.127246161301933,8.862278147181108,20,4,True,0
ABC-SMC,1093580.0,20.132127583026886,8.862278147181108,20,4,True,0
ABC-SMC,1091340.5315614617,20.07010222669456,8.862278147181108,20,4,True,0
ABC-SMC,1092734.2192691031,20.074930895998627,8.862278147181108,20,4,True,0
ABC-SMC,1094127.9069767443,20.0798077242715,8.862278147181108,20,4,True,0
