method,n_sim,time,epsilon,K,K_outliers,include_osum,seed
ABC-SMC,768000.0,108.63709155424142,6.823446902822384,20,0,True,0
ABC-SMC,767195.1219512194,107.73713007205869,6.823446902822384,20,0,True,0
ABC-SMC,757285.7142857142,105.24861386844088,6.823446902822384,20,0,True,0
ABC-SMC,756635.294117647,104.04461958829093,6.823446902822384,20,0,True,0
ABC-SMC,756000.0000000001,102.8676008069238,6.823446902822384,20,0,True,0
ABC-SMC,755379.3103448277,101.71835655453562,6.823446902822384,20,0,True,0
ABC-SMC,738000.0000000001,98.39986748165555,6.823446902822384,20,0,True,0
ABC-SMC,729586.9565217393,96.29223618818367,6.823446902822384,20,0,True,0
ABC-SMC,737217.3913043479,96.32504530574965,6.823446902822384,20,0,True,0
ABC-SMC,736838.7096774195,95.32107653156405,6.823446902822384,20,0,True,0
ABC-SMC,736468.085106383,94.33765538195347,6.823446902822384,20,0,True,0
ABC-SMC,736105.2631578947,93.37730633585078,6.823446902822384,20,0,True,0
ABC-SMC,743494.7368421053,93.40719323409232,6.823446902822384,20,0,True,0
ABC-SMC,735402.0618556702,91.51050257928593,6.823446902822384,20,0,True,0
ABC-SMC,735061.2244897959,90.6041995603211,6.823446902822384,20,0,True,0
ABC-SMC,727380.0,88.81892359256744,6.823446902822384,20,0,True,0
ABC-SMC,734400.0,88.8456619977951,6.823446902822384,20,0,True,0
ABC-SMC,726882.3529411765,87.13019665549783,6.823446902822384,20,0,True,0
ABC-SMC,719653.8461538462,85.4807592355288,6.823446902822384,20,0,True,0
ABC-SMC,712698.1132075472,83.89418305091138,6.823446902822384,20,0,True,0
ABC-SMC,699522.9357798165,81.61066333088306,6.823446902822384,20,0,True,0
ABC-SMC,693243.2432432432,80.16461133956909,6.823446902822384,20,0,True,0
ABC-SMC,693321.4285714285,79.47327100804874,6.823446902822384,20,0,True,0
ABC-SMC,693398.2300884954,78.79414969840934,6.823446902822384,20,0,True,0
ABC-SMC,699610.6194690265,78.81865142720989,6.823446902822384,20,0,True,0
ABC-SMC,699631.5789473683,78.15120533892981,6.823446902822384,20,0,True,0
ABC-SMC,699652.1739130433,77.49608485595039,6.823446902822384,20,0,True,0
ABC-SMC,705756.5217391304,77.5368691527325,6.823446902822384,20,0,True,0
ABC-SMC,711860.8695652173,77.56065482678619,6.823446902822384,20,0,True,0
ABC-SMC,711775.8620689653,76.91599541697008,6.823446902822384,20,0,True,0
ABC-SMC,717827.5862068963,76.93917042222515,6.823446902822384,20,0,True,0
ABC-SMC,711610.1694915254,75.65844079195442,6.823446902822384,20,0,True,0
ABC-SMC,705600.0,74.42251920700073,6.823446902822384,20,0,True,0
ABC-SMC,711450.0,74.4472062587738,6.823446902822384,20,0,True,0
ABC-SMC,705540.9836065574,73.25019758255755,6.823446902822384,20,0,True,0
ABC-SMC,705512.1951219512,72.67691013289661,6.823446902822384,20,0,True,0
ABC-SMC,705483.8709677419,72.11254104491204,6.823446902822384,20,0,True,0
ABC-SMC,699857.1428571428,70.98960356106835,6.823446902822384,20,0,True,0
ABC-SMC,699874.0157480316,70.45265980592863,6.823446902822384,20,0,True,0
ABC-SMC,689123.076923077,68.87477306219247,6.823446902822384,20,0,True,0
ABC-SMC,689221.3740458016,68.37049777271183,6.823446902822384,20,0,True,0
ABC-SMC,694580.1526717558,68.39148242965,6.823446902822384,20,0,True,0
ABC-SMC,689413.5338345865,67.38384280885968,6.823446902822384,20,0,True,0
ABC-SMC,689507.4626865671,66.90176378435163,6.823446902822384,20,0,True,0
ABC-SMC,684529.4117647059,65.93863867661533,6.823446902822384,20,0,True,0
ABC-SMC,679695.6521739129,65.00364360602003,6.823446902822384,20,0,True,0
ABC-SMC,684782.608695652,65.02312663672626,6.823446902822384,20,0,True,0
ABC-SMC,684906.4748201438,64.57488545410924,6.823446902822384,20,0,True,0
ABC-SMC,685028.5714285714,64.13281159741537,6.823446902822384,20,0,True,0
ABC-SMC,680323.9436619718,63.24870368124734,6.823446902822384,20,0,True,0
ABC-SMC,680475.5244755244,62.82591761408986,6.823446902822384,20,0,True,0
ABC-SMC,680625.0,62.408847361803055,6.823446902822384,20,0,True,0
ABC-SMC,680772.4137931034,61.99726392482889,6.823446902822384,20,0,True,0
ABC-SMC,680917.808219178,61.59183783073948,6.823446902822384,20,0,True,0
ABC-SMC,685726.0273972603,61.610593942746725,6.823446902822384,20,0,True,0
ABC-SMC,681202.7027027027,60.796194060428725,6.823446902822384,20,0,True,0
ABC-SMC,681342.2818791947,60.406277003704304,6.823446902822384,20,0,True,0
ABC-SMC,681480.0,60.02204084396362,6.823446902822384,20,0,True,0
ABC-SMC,677131.5789473684,59.250540952933456,6.823446902822384,20,0,True,0
ABC-SMC,681750.0,59.2683892501028,6.823446902822384,20,0,True,0
ABC-SMC,686368.4210526316,59.28654615816317,6.823446902822384,20,0,True,0
ABC-SMC,686470.5882352941,58.91741708992353,6.823446902822384,20,0,True,0
ABC-SMC,686571.4285714285,58.553264435235555,6.823446902822384,20,0,True,0
ABC-SMC,686670.9677419354,58.19424467702066,6.823446902822384,20,0,True,0
ABC-SMC,686769.2307692308,57.83961644539466,6.823446902822384,20,0,True,0
ABC-SMC,691269.2307692308,57.857108498230964,6.823446902822384,20,0,True,0
ABC-SMC,678375.0,56.42762489616871,6.823446902822384,20,0,True,0
ABC-SMC,678521.7391304347,56.094160805577815,6.823446902822384,20,0,True,0
ABC-SMC,674503.0674846624,55.422448673131264,6.823446902822384,20,0,True,0
ABC-SMC,674670.731707317,55.10098032835053,6.823446902822384,20,0,True,0
ABC-SMC,678951.2195121951,55.1173836719699,6.823446902822384,20,0,True,0
ABC-SMC,679090.9090909091,54.79958216349283,6.823446902822384,20,0,True,0
ABC-SMC,675161.6766467065,54.1593111203816,6.823446902822384,20,0,True,0
ABC-SMC,675321.4285714284,53.853047674610494,6.823446902822384,20,0,True,0
ABC-SMC,675479.2899408282,53.55007041840863,6.823446902822384,20,0,True,0
ABC-SMC,671684.2105263157,52.93987076184902,6.823446902822384,20,0,True,0
ABC-SMC,675789.4736842104,52.95619128043191,6.823446902822384,20,0,True,0
ABC-SMC,675941.8604651164,52.66406640063885,6.823446902822384,20,0,True,0
ABC-SMC,676092.4855491329,52.37516688473652,6.823446902822384,20,0,True,0
ABC-SMC,680150.289017341,52.3918556340168,6.823446902822384,20,0,True,0
ABC-SMC,680275.8620689656,52.10682688088254,6.823446902822384,20,0,True,0
ABC-SMC,676534.0909090909,51.53114755045285,6.823446902822384,20,0,True,0
ABC-SMC,676677.9661016949,51.25598934410656,6.823446902822384,20,0,True,0
ABC-SMC,676820.2247191012,50.98311546143522,6.823446902822384,20,0,True,0
ABC-SMC,676960.8938547487,50.71332015138764,6.823446902822384,20,0,True,0
ABC-SMC,673359.1160220994,50.1680462399899,6.823446902822384,20,0,True,0
ABC-SMC,677237.5690607735,50.183643227782696,6.823446902822384,20,0,True,0
ABC-SMC,681116.0220994474,50.19950122464427,6.823446902822384,20,0,True,0
ABC-SMC,681230.7692307692,49.939049403746054,6.823446902822384,20,0,True,0
ABC-SMC,685087.9120879122,49.9543397636204,6.823446902822384,20,0,True,0
ABC-SMC,685180.3278688525,49.69669919196374,6.823446902822384,20,0,True,0
ABC-SMC,689016.393442623,49.7115186003388,6.823446902822384,20,0,True,0
ABC-SMC,689086.9565217393,49.4559082000152,6.823446902822384,20,0,True,0
ABC-SMC,689156.7567567568,49.20319434758779,6.823446902822384,20,0,True,0
ABC-SMC,692951.3513513514,49.21741524258175,6.823446902822384,20,0,True,0
ABC-SMC,696745.9459459459,49.23228740692139,6.823446902822384,20,0,True,0
ABC-SMC,696774.1935483871,48.98239495933698,6.823446902822384,20,0,True,0
ABC-SMC,696802.1390374331,48.73542224659639,6.823446902822384,20,0,True,0
ABC-SMC,700556.1497326202,48.7499752146675,6.823446902822384,20,0,True,0
ABC-SMC,704310.1604278075,48.76470374551049,6.823446902822384,20,0,True,0
ABC-SMC,704297.8723404255,48.5200212990984,6.823446902822384,20,0,True,0
ABC-SMC,704285.7142857142,48.27752384559187,6.823446902822384,20,0,True,0
ABC-SMC,696937.5,47.53777192284663,6.823446902822384,20,0,True,0
ABC-SMC,696963.7305699481,47.305572341760815,6.823446902822384,20,0,True,0
ABC-SMC,700601.03626943,47.3196549736774,6.823446902822384,20,0,True,0
ABC-SMC,704238.3419689118,47.333979297796056,6.823446902822384,20,0,True,0
ABC-SMC,707875.6476683938,47.34812419031568,6.823446902822384,20,0,True,0
ABC-SMC,711512.9533678755,47.36197865688738,6.823446902822384,20,0,True,0
ABC-SMC,715150.2590673574,47.37605060320443,6.823446902822384,20,0,True,0
ABC-SMC,711415.3846153845,46.903932400238816,6.823446902822384,20,0,True,0
ABC-SMC,715015.3846153845,46.91803809924003,6.823446902822384,20,0,True,0
ABC-SMC,714948.9795918368,46.69250547885895,6.823446902822384,20,0,True,0
ABC-SMC,714883.2487309644,46.46924861191493,6.823446902822384,20,0,True,0
ABC-SMC,718446.7005076141,46.482793812824376,6.823446902822384,20,0,True,0
ABC-SMC,714753.768844221,46.02916821762545,6.823446902822384,20,0,True,0
ABC-SMC,718281.4070351758,46.04271919883076,6.823446902822384,20,0,True,0
ABC-SMC,721809.0452261306,46.05666536781656,6.823446902822384,20,0,True,0
ABC-SMC,721710.0,45.84000355005264,6.823446902822384,20,0,True,0
ABC-SMC,721611.9402985075,45.62591367693089,6.823446902822384,20,0,True,0
ABC-SMC,725104.4776119402,45.63946219819102,6.823446902822384,20,0,True,0
ABC-SMC,721418.7192118226,45.203269996079314,6.823446902822384,20,0,True,0
ABC-SMC,721323.5294117647,44.99537383808809,6.823446902822384,20,0,True,0
ABC-SMC,721229.268292683,44.790346389863544,6.823446902822384,20,0,True,0
ABC-SMC,721135.9223300971,44.58720684051514,6.823446902822384,20,0,True,0
ABC-SMC,721043.4782608696,44.38519834896216,6.823446902822384,20,0,True,0
ABC-SMC,720951.9230769231,44.1849865592443,6.823446902822384,20,0,True,0
ABC-SMC,724326.9230769231,44.19777399072281,6.823446902822384,20,0,True,0
ABC-SMC,724220.0956937799,43.99922025260743,6.823446902822384,20,0,True,0
ABC-SMC,720682.4644549763,43.594743290218695,6.823446902822384,20,0,True,0
ABC-SMC,724009.4786729858,43.60733218667631,6.823446902822384,20,0,True,0
ABC-SMC,723905.6603773584,43.414673546575145,6.823446902822384,20,0,True,0
ABC-SMC,727216.9811320755,43.42779944527824,6.823446902822384,20,0,True,0
ABC-SMC,727098.5915492957,43.2363983051318,6.823446902822384,20,0,True,0
ABC-SMC,726981.308411215,43.047312988299076,6.823446902822384,20,0,True,0
ABC-SMC,730261.6822429907,43.060686822249515,6.823446902822384,20,0,True,0
ABC-SMC,730130.2325581395,42.87386323130408,6.823446902822384,20,0,True,0
ABC-SMC,730000.0,42.68810390322297,6.823446902822384,20,0,True,0
ABC-SMC,729870.9677419355,42.504477665721,6.823446902822384,20,0,True,0
ABC-SMC,733105.9907834101,42.51718114598006,6.823446902822384,20,0,True,0
ABC-SMC,736341.0138248849,42.52947354646323,6.823446902822384,20,0,True,0
ABC-SMC,736183.486238532,42.34693143345894,6.823446902822384,20,0,True,0
ABC-SMC,739403.6697247707,42.35941330227283,6.823446902822384,20,0,True,0
ABC-SMC,739232.8767123288,42.17857144194651,6.823446902822384,20,0,True,0
ABC-SMC,742438.3561643836,42.19110452965515,6.823446902822384,20,0,True,0
ABC-SMC,742254.5454545454,42.011691819537766,6.823446902822384,20,0,True,0
ABC-SMC,745445.4545454546,42.02375417405909,6.823446902822384,20,0,True,0
ABC-SMC,741891.8918918918,41.657562728400706,6.823446902822384,20,0,True,0
ABC-SMC,745054.0540540541,41.66981524175352,6.823446902822384,20,0,True,0
ABC-SMC,741535.7142857143,41.309818412576405,6.823446902822384,20,0,True,0
ABC-SMC,744669.6428571428,41.3218222026314,6.823446902822384,20,0,True,0
ABC-SMC,747803.5714285715,41.333767984594616,6.823446902822384,20,0,True,0
ABC-SMC,750937.5,41.34572153644903,6.823446902822384,20,0,True,0
ABC-SMC,754071.4285714285,41.35802329650947,6.823446902822384,20,0,True,0
ABC-SMC,753840.0,41.18627140257094,6.823446902822384,20,0,True,0
ABC-SMC,756960.0,41.19859027862549,6.823446902822384,20,0,True,0
ABC-SMC,760080.0,41.210792488521996,6.823446902822384,20,0,True,0
ABC-SMC,756475.7709251102,40.85996812660789,6.823446902822384,20,0,True,0
ABC-SMC,759568.281938326,40.87178885674162,6.823446902822384,20,0,True,0
ABC-SMC,759315.789473684,40.704331429381114,6.823446902822384,20,0,True,0
ABC-SMC,759065.5021834061,40.53806691190561,6.823446902822384,20,0,True,0
ABC-SMC,758817.3913043477,40.373507012491636,6.823446902822384,20,0,True,0
ABC-SMC,755301.7241379309,40.03713989052279,6.823446902822384,20,0,True,0
ABC-SMC,758327.5862068963,40.04897331369334,6.823446902822384,20,0,True,0
ABC-SMC,761353.4482758619,40.060762752746705,6.823446902822384,20,0,True,0
ABC-SMC,761098.7124463519,39.90029644045195,6.823446902822384,20,0,True,0
ABC-SMC,764111.5879828326,39.9123496763696,6.823446902822384,20,0,True,0
ABC-SMC,760595.7446808512,39.58425121104464,6.823446902822384,20,0,True,0
ABC-SMC,763582.9787234043,39.60441883574141,6.823446902822384,20,0,True,0
ABC-SMC,766570.2127659577,39.61615242856615,6.823446902822384,20,0,True,0
ABC-SMC,769557.4468085108,39.627810488355934,6.823446902822384,20,0,True,0
ABC-SMC,769271.186440678,39.47172437684011,6.823446902822384,20,0,True,0
ABC-SMC,768987.3417721519,39.316660945425554,6.823446902822384,20,0,True,0
ABC-SMC,768705.8823529412,39.16320665543821,6.823446902822384,20,0,True,0
ABC-SMC,771655.462184874,39.1751282856244,6.823446902822384,20,0,True,0
ABC-SMC,774605.0420168067,39.18641379901341,6.823446902822384,20,0,True,0
ABC-SMC,774301.2552301256,39.033560373793094,6.823446902822384,20,0,True,0
ABC-SMC,770788.3817427385,38.72121542815846,6.823446902822384,20,0,True,0
ABC-SMC,770504.1322314049,38.57349960271977,6.823446902822384,20,0,True,0
ABC-SMC,770222.2222222224,38.425761142385355,6.823446902822384,20,0,True,0
ABC-SMC,769942.6229508197,38.279390970214465,6.823446902822384,20,0,True,0
ABC-SMC,769665.306122449,38.1344326174989,6.823446902822384,20,0,True,0
ABC-SMC,769390.243902439,37.99039808715262,6.823446902822384,20,0,True,0
ABC-SMC,769117.4089068827,37.847428090176614,6.823446902822384,20,0,True,0
ABC-SMC,765759.0361445784,37.55409315407994,6.823446902822384,20,0,True,0
ABC-SMC,768578.3132530121,37.565207194132974,6.823446902822384,20,0,True,0
ABC-SMC,771397.5903614458,37.57629897221025,6.823446902822384,20,0,True,0
ABC-SMC,774216.8674698794,37.58694618102537,6.823446902822384,20,0,True,0
ABC-SMC,770844.6215139442,37.29830994549026,6.823446902822384,20,0,True,0
ABC-SMC,770571.4285714285,37.162037501259455,6.823446902822384,20,0,True,0
ABC-SMC,770300.3952569169,37.02606862712754,6.823446902822384,20,0,True,0
ABC-SMC,773075.0988142291,37.03677041728505,6.823446902822384,20,0,True,0
ABC-SMC,772795.2755905512,36.901857721523974,6.823446902822384,20,0,True,0
ABC-SMC,772517.6470588235,36.767730245403214,6.823446902822384,20,0,True,0
ABC-SMC,775270.5882352941,36.77798514272652,6.823446902822384,20,0,True,0
ABC-SMC,771968.8715953307,36.50269387760978,6.823446902822384,20,0,True,0
ABC-SMC,774700.3891050582,36.51329756710779,6.823446902822384,20,0,True,0
ABC-SMC,771428.5714285715,36.2420925302395,6.823446902822384,20,0,True,0
ABC-SMC,774138.9961389962,36.252598688869405,6.823446902822384,20,0,True,0
ABC-SMC,776849.4208494208,36.262980943480976,6.823446902822384,20,0,True,0
ABC-SMC,776561.5384615385,36.134070066305306,6.823446902822384,20,0,True,0
ABC-SMC,779261.5384615384,36.14428391823402,6.823446902822384,20,0,True,0
ABC-SMC,778965.5172413792,36.016001829242335,6.823446902822384,20,0,True,0
ABC-SMC,781655.1724137929,36.026330743256196,6.823446902822384,20,0,True,0
ABC-SMC,781351.145038168,35.89940908300967,6.823446902822384,20,0,True,0
ABC-SMC,784030.5343511452,35.909601477266264,6.823446902822384,20,0,True,0
ABC-SMC,780750.0,35.6478238196084,6.823446902822384,20,0,True,0
ABC-SMC,783409.0909090908,35.65825165221185,6.823446902822384,20,0,True,0
ABC-SMC,786068.1818181819,35.66882321328828,6.823446902822384,20,0,True,0
ABC-SMC,782796.992481203,35.41118390578076,6.823446902822384,20,0,True,0
ABC-SMC,782494.3820224719,35.28901320718201,6.823446902822384,20,0,True,0
ABC-SMC,785123.595505618,35.299595598870894,6.823446902822384,20,0,True,0
ABC-SMC,787752.8089887641,35.30969467948885,6.823446902822384,20,0,True,0
ABC-SMC,790382.0224719101,35.321037019236705,6.823446902822384,20,0,True,0
ABC-SMC,793011.2359550563,35.33211343743828,6.823446902822384,20,0,True,0
ABC-SMC,786800.0,34.95135126290498,6.823446902822384,20,0,True,0
ABC-SMC,783595.5882352941,34.70602259039879,6.823446902822384,20,0,True,0
ABC-SMC,786176.4705882353,34.717277349794614,6.823446902822384,20,0,True,0
ABC-SMC,783000.0,34.47527955048275,6.823446902822384,20,0,True,0
ABC-SMC,782705.4545454546,34.36081253398549,6.823446902822384,20,0,True,0
ABC-SMC,782413.0434782607,34.24772965735283,6.823446902822384,20,0,True,0
ABC-SMC,779309.3525179855,34.0115271026282,6.823446902822384,20,0,True,0
ABC-SMC,781834.5323741006,34.022952283886696,6.823446902822384,20,0,True,0
ABC-SMC,778757.1428571427,33.79018494061061,6.823446902822384,20,0,True,0
ABC-SMC,781264.2857142856,33.80118587187358,6.823446902822384,20,0,True,0
ABC-SMC,783771.4285714285,33.8138296348708,6.823446902822384,20,0,True,0
ABC-SMC,786278.5714285714,33.82438212633132,6.823446902822384,20,0,True,0
ABC-SMC,785978.6476868326,33.717046980331794,6.823446902822384,20,0,True,0
ABC-SMC,785680.8510638297,33.61079828113529,6.823446902822384,20,0,True,0
ABC-SMC,785385.1590106009,33.50326206153358,6.823446902822384,20,0,True,0
ABC-SMC,787865.7243816255,33.51317745215481,6.823446902822384,20,0,True,0
ABC-SMC,790346.2897526503,33.52279123906113,6.823446902822384,20,0,True,0
ABC-SMC,792826.8551236751,33.53215253816477,6.823446902822384,20,0,True,0
ABC-SMC,792507.0422535212,33.423695807725615,6.823446902822384,20,0,True,0
ABC-SMC,792189.4736842106,33.31573197716162,6.823446902822384,20,0,True,0
ABC-SMC,794652.6315789475,33.32537655244794,6.823446902822384,20,0,True,0
ABC-SMC,797115.7894736844,33.33475008345487,6.823446902822384,20,0,True,0
ABC-SMC,794006.9686411151,33.15195721616314,6.823446902822384,20,0,True,0
ABC-SMC,796452.9616724739,33.16186824326732,6.823446902822384,20,0,True,0
ABC-SMC,793370.242214533,32.94256566717551,6.823446902822384,20,0,True,0
ABC-SMC,793055.1724137932,32.83886732726261,6.823446902822384,20,0,True,0
ABC-SMC,792742.2680412373,32.73609319503365,6.823446902822384,20,0,True,0
ABC-SMC,795154.6391752579,32.74560519510119,6.823446902822384,20,0,True,0
ABC-SMC,797567.0103092784,32.75520465627979,6.823446902822384,20,0,True,0
ABC-SMC,799979.3814432991,32.764809811647815,6.823446902822384,20,0,True,0
ABC-SMC,799643.8356164383,32.66221080740837,6.823446902822384,20,0,True,0
ABC-SMC,799310.5802047782,32.560409376645666,6.823446902822384,20,0,True,0
ABC-SMC,798979.5918367347,32.45912551068935,6.823446902822384,20,0,True,0
