method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
permABC-SMC,41190.0,2.299174706141154,741420.0,41.38514471054077,4.166233444657574,-1.4561636059075208e-09,3227.0728224065574,24.99148362733049,6.844386882602801,10.072475895489154,4.198849956570379,5.284229631681665,20,4,False,42
permABC-SMC,41610.37527593819,2.3068008701796034,753980.0,41.79923176765442,4.141584968044866,-1.4561636059075208e-09,3178.5963415820106,24.99148362733049,6.779015946992918,10.067893900190002,4.1660652301116645,5.249003194388806,20,4,False,42
permABC-SMC,42175.110132158596,2.323608474584403,765900.0,42.19672989845276,4.113998471649128,-1.4561636059075208e-09,3148.2073288078855,24.99148362733049,6.703899071125787,10.063158260888649,4.133632699860841,5.21555762917658,20,4,False,42
permABC-SMC,42564.07447973713,2.325606058879071,777220.0,42.465566635131836,4.08427043767891,-1.4561636059075208e-09,3100.9553581597247,24.99148362733049,6.666039982466081,10.057177648809285,4.102295619343158,5.190958206553623,20,4,False,42
permABC-SMC,43105.03282275711,2.337623359859642,787960.0,42.73175501823425,4.059006060487219,-1.4561636059075208e-09,3072.2208720925996,24.99148362733049,6.616847593449508,10.060298464469561,4.073839996667556,5.159752577388494,20,4,False,42
permABC-SMC,43472.766884531586,2.3469516784277356,798160.0,43.09003281593323,4.021712927585978,-1.4561636059075208e-09,3045.7549516916265,24.99148362733049,6.624579691957754,10.062429276839767,4.045192924772218,5.135046578344483,20,4,False,42
permABC-SMC,65036.56597774246,3.4727326826753604,818160.0,43.68697714805603,3.9958949043978276,-1.4561636059075208e-09,3015.972714347149,24.99148362733049,6.595922749263972,10.075417525602166,4.016805647221669,5.096076862384096,20,4,False,42
permABC-SMC,57341.095890410965,3.0313419969114537,837180.0,44.25759315490723,3.97779909360112,-1.4561636059075208e-09,2975.076469733963,24.99148362733049,6.548463222848933,10.070193493955246,3.990735042022311,5.068117687208647,20,4,False,42
permABC-SMC,54613.02681992337,2.860770478254686,855240.0,44.799665689468384,3.9507986514202207,-1.4561636059075208e-09,2942.3160489317625,24.99148362733049,6.4949113112735715,10.0655114601783,3.958047195827431,5.040259473785758,20,4,False,42
permABC-SMC,53651.9065190652,2.8301444440750183,872380.0,46.01814866065979,3.9184595541783716,-1.4561636059075208e-09,2898.6966556176994,24.99148362733049,6.478161423106188,10.062653924753512,3.928331108371842,5.014837004099421,20,4,False,42
permABC-SMC,52397.40566037736,2.7944141120280857,888660.0,47.39326333999634,3.9002203385470535,-1.4561636059075208e-09,2867.3689229503534,24.99148362733049,6.3946286089123685,10.060291662665291,3.8971540487290794,4.981312422610242,20,4,False,42
permABC-SMC,52382.387022016235,2.822714677967589,904120.0,48.72005534172058,3.877304152844868,-1.4561636059075208e-09,2848.7373913120446,24.99148362733049,6.358161737980977,10.063394545732912,3.865362826944229,4.949981574801323,20,4,False,42
permABC-SMC,52623.13860252004,2.865102091742272,918800.0,50.02468252182007,3.8518346437470843,-1.4561636059075208e-09,2827.822756298809,24.99148362733049,6.328678522168891,10.065878463959834,3.8408859471733536,4.923424623367461,20,4,False,42
permABC-SMC,52876.41723356009,2.9092306723129724,932740.0,51.31882905960083,3.8258466084336273,-1.4561636059075208e-09,2781.9368530043403,24.99148362733049,6.285284141952134,10.056929501526664,3.814229766530528,4.895396547918125,20,4,False,42
permABC-SMC,52966.40537513998,2.945125249839176,945980.0,52.599936962127686,3.8001674942462387,-1.4561636059075208e-09,2762.5047399991217,24.99148362733049,6.236843917133967,10.06544481430311,3.784301835848379,4.869570524147849,20,4,False,42
permABC-SMC,53311.45717463848,2.9488728362010237,958540.0,53.02073359489441,3.777699026723062,-1.4561636059075208e-09,2749.1292588732304,24.99148362733049,6.204708187921546,10.070997467456516,3.755911302799665,4.844277879020906,20,4,False,42
permABC-SMC,53736.43410852712,3.0064508104377143,970480.0,54.29650163650513,3.7553551336021807,-1.4561636059075208e-09,2726.679326651893,24.99148362733049,6.160585965628881,10.069471644222702,3.7277409473487024,4.813226692387725,20,4,False,42
permABC-SMC,54244.19889502762,3.0693922385326404,981820.0,55.555999517440796,3.724590341459856,-1.4561636059075208e-09,2700.0384497458735,24.99148362733049,6.138285191312303,10.06978903667413,3.702957658585034,4.79248221141271,20,4,False,42
permABC-SMC,54717.75082690188,3.1296534075626594,992580.0,56.771912813186646,3.7062925550382557,-1.4561636059075208e-09,2676.000009329356,24.99148362733049,6.077856443209376,10.066312603239867,3.672278234241143,4.76205515953565,20,4,False,42
permABC-SMC,55281.146637265716,3.197963169417544,1002800.0,58.01105189323425,3.684372419450781,-1.4561636059075208e-09,2649.0787913747226,24.99148362733049,6.0440433869081565,10.066362579935877,3.6466555980482918,4.739016491553916,20,4,False,42
permABC-SMC,79781.59126365054,4.573643598095303,1022800.0,58.63411092758179,3.6654779187747266,-1.4561636059075208e-09,2611.4344664727805,24.99148362733049,5.987862876820249,10.060399103915287,3.644641173148505,4.7226028506402,20,4,False,42
permABC-SMC,70870.74829931973,4.031075782516376,1041800.0,59.25681400299072,3.639596628017073,-1.4561636059075208e-09,2576.5965348094937,24.99148362733049,5.933356595740355,10.062308987404629,3.6181495487317745,4.702626214770142,20,4,False,42
permABC-SMC,66994.94310998736,3.781643920541563,1059860.0,59.82560682296753,3.6185106605072725,-1.4561636059075208e-09,2550.6723172679085,24.99148362733049,5.906662966541572,10.060504512914182,3.5961563372931886,4.675872871952998,20,4,False,42
permABC-SMC,65351.94174757281,3.6634052552065803,1077000.0,60.37291860580444,3.5998233242795004,-1.4561636059075208e-09,2536.582121051831,24.99148362733049,5.866235618270851,10.061274615084079,3.5722740222748586,4.661330412498467,20,4,False,42
permABC-SMC,65231.503579952274,3.635372609113453,1093280.0,60.928844928741455,3.5812661408630486,-1.4561636059075208e-09,2506.8059982705126,24.99148362733049,5.8318369541590505,10.058416861563149,3.5487781027010263,4.636068023300183,20,4,False,42
permABC-SMC,64762.850467289725,3.588480592888092,1108740.0,61.43478775024414,3.561335131346623,-1.4561636059075208e-09,2460.0405531318743,24.99148362733049,5.775382332610205,10.049594884074628,3.523938475218582,4.612934849643264,20,4,False,42
permABC-SMC,65163.57308584687,3.59131522355666,1123420.0,61.91427445411682,3.537195944297458,-1.4561636059075208e-09,2431.6723635881053,24.99148362733049,5.718188601112368,10.044238501156405,3.4973771652325922,4.592118168061414,20,4,False,42
permABC-SMC,65440.73647871116,3.5893604999581745,1137360.0,62.38308548927307,3.515417377864125,-1.4561636059075208e-09,2428.263755674766,24.99148362733049,5.658352566627836,10.053192297850815,3.4673707663175817,4.567853151351807,20,4,False,42
permABC-SMC,65375.0,3.563514121554115,1150600.0,62.71784853935242,3.4945908163756565,-1.4561636059075208e-09,2406.34814138194,24.99148362733049,5.585941760039143,10.051538645993618,3.4422066461959964,4.545337498974119,20,4,False,42
permABC-SMC,65641.0835214447,3.565247037340771,1163160.0,63.17617750167847,3.4825438453434896,-1.4561636059075208e-09,2400.9321530423454,24.99148362733049,5.532524010021209,10.056959767332318,3.4184348429930522,4.523793347157623,20,4,False,42
permABC-SMC,66015.73033707865,3.572944791129466,1175080.0,63.59841728210449,3.4619071722204167,-1.4561636059075208e-09,2368.8341880716243,24.99148362733049,5.4671067061203455,10.052359087274128,3.3896928988175623,4.499405137709828,20,4,False,42
permABC-SMC,66651.68539325843,3.5947061522623125,1186400.0,63.985769510269165,3.444725689601757,-1.4561636059075208e-09,2341.984793263823,24.99148362733049,5.404741168298479,10.050916463579007,3.36788254899446,4.475302516662137,20,4,False,42
permABC-SMC,67179.57351290685,3.613446243149129,1197140.0,64.39161205291748,3.4285279695052244,-1.4561636059075208e-09,2302.3306481676723,24.99148362733049,5.343349660482808,10.043317095978887,3.347775844893836,4.452059193960595,20,4,False,42
permABC-SMC,67600.22396416574,3.6283216844881236,1207340.0,64.80182528495789,3.400394223701071,-1.4561636059075208e-09,2284.9551227967636,24.99148362733049,5.2929158320755265,10.042795158712364,3.3278513142559674,4.433178088413162,20,4,False,42
permABC-SMC,102620.40133779266,5.47182785228742,1227340.0,65.44306111335754,3.3859358421331396,-1.4561636059075208e-09,2267.00220764998,24.99148362733049,5.086251482730889,10.044993312861235,3.2699180277868765,4.379862036365595,20,4,False,42
permABC-SMC,90445.5732946299,4.793143704944494,1246340.0,66.04952025413513,3.367143082022752,-1.4561636059075208e-09,2247.265433606639,24.99148362733049,5.043052542485925,10.041294753269604,3.247827545608731,4.354131718625652,20,4,False,42
permABC-SMC,84517.37967914439,4.453781932433021,1264380.0,66.628577709198,3.3489384232820627,-1.4561636059075208e-09,2218.172413854132,24.99148362733049,4.996546519209165,10.03670994221938,3.2194393785448545,4.327105521887367,20,4,False,42
permABC-SMC,81005.05689001264,4.246876061942273,1281500.0,67.18557929992676,3.3339033401378075,-1.4561636059075208e-09,2212.825520154911,24.99148362733049,4.9298712806500244,10.041969863869403,3.1900706855043284,4.307604078208074,20,4,False,42
permABC-SMC,78558.11138014527,4.101103804013342,1297780.0,67.75023484230042,3.3156053872331563,-1.4561636059075208e-09,2192.6567960502052,24.99148362733049,4.874218362773875,10.04390386879097,3.167362090801592,4.286770702466536,20,4,False,42
permABC-SMC,77799.76303317535,4.101237202707625,1313260.0,69.22888398170471,3.297743820299162,-1.4561636059075208e-09,2174.842621563522,24.99148362733049,4.83330624965459,10.05048162041361,3.145576422841202,4.269483514334658,20,4,False,42
permABC-SMC,77841.73505275499,4.086872826986548,1327980.0,69.7220504283905,3.278733326424232,-1.4561636059075208e-09,2150.285165551284,24.99148362733049,4.782021113192721,10.047363182701353,3.1220284849627733,4.251680715010522,20,4,False,42
permABC-SMC,77569.9421965318,4.057254005718783,1341960.0,70.19049429893494,3.260409052970129,-1.4561636059075208e-09,2133.522261188981,24.99148362733049,4.7372056527391635,10.04862389972117,3.0971741416018874,4.229177645504345,20,4,False,42
permABC-SMC,77797.9334098737,4.055431132749082,1355240.0,70.64561033248901,3.2421847498924774,-1.4561636059075208e-09,2106.2357947273163,24.99148362733049,4.66698923779804,10.04479977359753,3.07224805135335,4.206108835016011,20,4,False,42
permABC-SMC,78163.42857142857,4.11045891898019,1367860.0,71.93303108215332,3.2284409756248316,-1.4561636059075208e-09,2087.780342239459,24.99148362733049,4.628640471002701,10.042079734299616,3.0517913663466407,4.1835648088156345,20,4,False,42
permABC-SMC,78489.19226393629,4.165862987201504,1379840.0,73.23587131500244,3.212212977334902,-1.4561636059075208e-09,2066.650363755124,24.99148362733049,4.584798290410762,10.03930920511455,3.0264567649724845,4.164181912294857,20,4,False,42
permABC-SMC,78778.02944507361,4.210065904317059,1391220.0,74.34976387023926,3.1861715250546756,-1.4561636059075208e-09,2049.837702037341,24.99148362733049,4.53878387297696,10.048985673764287,3.006933747135971,4.14603325635736,20,4,False,42
permABC-SMC,79300.90497737557,4.276340781833252,1402040.0,75.60570502281189,3.1653044930349865,-1.4561636059075208e-09,2035.4521028456336,24.99148362733049,4.48176907167863,10.055105207924138,2.9871769414857097,4.1291294382792145,20,4,False,42
permABC-SMC,79792.09039548023,4.333343829138804,1412320.0,76.70018577575684,3.1450415370927574,-1.4561636059075208e-09,2021.2745396299952,24.99148362733049,4.438004590243474,10.055277822168657,2.9669650213264767,4.107771072174839,20,4,False,42
permABC-SMC,117596.0591133005,6.352441044668063,1432320.0,77.372731924057,3.129590316688669,-1.4561636059075208e-09,1991.781690562954,24.99148362733049,4.455799297512854,10.039134666359347,2.955365767303479,4.103115278877388,20,4,False,42
permABC-SMC,104113.34289813486,5.594334985467591,1451340.0,77.98502969741821,3.1131730730868576,-1.4561636059075208e-09,1974.720412741056,24.99148362733049,4.412508511694242,10.035945278336959,2.9334906909212077,4.084774955843517,20,4,False,42
permABC-SMC,98092.12283044058,5.302143447071273,1469420.0,79.42610883712769,3.100223584369532,-1.4561636059075208e-09,1959.846579032143,24.99148362733049,4.359438290126807,10.040709903302565,2.915956051520822,4.067513497722478,20,4,False,42
permABC-SMC,94326.14213197968,5.068143067626178,1486580.0,79.87393474578857,3.0905114183416527,-1.4561636059075208e-09,1942.3851338940767,24.99148362733049,4.321033085004751,10.038717285521104,2.8976521558461883,4.0477615243096245,20,4,False,42
permABC-SMC,91750.91575091577,4.910258786873358,1502880.0,80.4300389289856,3.0738202360490905,-1.4561636059075208e-09,1930.1189529666315,24.99148362733049,4.291868911784645,10.04079135623245,2.8799934393698554,4.031997392637753,20,4,False,42
permABC-SMC,91138.05522208883,4.858455981383948,1518360.0,80.94187664985657,3.0521281563284464,-1.4561636059075208e-09,1910.8356794090548,24.99148362733049,4.247371408996245,10.045597807975888,2.859367645202501,4.0117964223224885,20,4,False,42
permABC-SMC,90713.60946745562,4.870485525864821,1533060.0,82.31120538711548,3.030431735454836,-1.4561636059075208e-09,1888.5753661913582,24.99148362733049,4.213238694368632,10.045063407688552,2.8421547927410744,3.9963543536879103,20,4,False,42
permABC-SMC,90788.73239436619,4.858005326678495,1547040.0,82.78041076660156,3.018369564644893,-1.4561636059075208e-09,1878.441287875632,24.99148362733049,4.199639181491224,10.047275372018317,2.8281544342310143,3.9824739338109163,20,4,False,42
permABC-SMC,90610.9175377468,4.836053244605159,1560320.0,83.27683687210083,3.0050581428085916,-1.4561636059075208e-09,1860.6455117851751,24.99148362733049,4.138757251177568,10.043867543806044,2.8048912235885934,3.9639456896557284,20,4,False,42
permABC-SMC,90190.36697247706,4.801201533286943,1572920.0,83.73295474052429,2.985522519830474,-1.4561636059075208e-09,1833.9485658175104,24.99148362733049,4.0810147338739675,10.03686070114468,2.7779453086376558,3.9403703824895033,20,4,False,42
permABC-SMC,90358.03876852908,4.798194973335571,1584880.0,84.16033983230591,2.9684105722014915,-1.4561636059075208e-09,1813.4271434604898,24.99148362733049,4.058864776250851,10.033918741997375,2.7627254506556156,3.9219394962882057,20,4,False,42
permABC-SMC,91005.70125427593,4.821971803054026,1596240.0,84.57738542556763,2.953087330348077,-1.4561636059075208e-09,1793.3917711345644,24.99148362733049,4.034176601590512,10.032069118398024,2.7416223993615167,3.9010707675975422,20,4,False,42
permABC-SMC,91515.94533029613,4.839578101195073,1607020.0,84.98299145698547,2.9397245951143507,-1.4561636059075208e-09,1780.2402816473577,24.99148362733049,4.00843408406557,10.032443140903997,2.7226527264183704,3.8855837065265653,20,4,False,42
permABC-SMC,91681.40589569161,4.839828509051784,1617260.0,85.37457489967346,2.920036936806227,-1.4561636059075208e-09,1767.2147103922262,24.99148362733049,4.009517898646374,10.03312795558824,2.708511675309308,3.8714946052597194,20,4,False,42
permABC-SMC,135087.45874587458,7.097883074983906,1637260.0,86.02634286880493,2.9015430469750982,-1.4561636059075208e-09,1743.9653214109437,24.99148362733049,3.911556388895628,10.032718973436351,2.68227459050561,3.8344652818111578,20,4,False,42
permABC-SMC,118813.48637015781,6.2153141501986315,1656260.0,86.64147925376892,2.886093824926828,-1.4561636059075208e-09,1728.500716397199,24.99148362733049,3.863780312544241,10.033735551294939,2.6622672793172546,3.8149664682927567,20,4,False,42
permABC-SMC,110443.27176781003,5.753759642704181,1674320.0,87.22699618339539,2.865221090523977,-1.4561636059075208e-09,1713.981954407221,24.99148362733049,3.8077484529766714,10.03530046272062,2.6398027606389025,3.7917133815602324,20,4,False,42
permABC-SMC,105584.26966292135,5.480188168538793,1691460.0,87.79261445999146,2.8452806611761448,-1.4561636059075208e-09,1698.437517958535,24.99148362733049,3.7418381986637144,10.034791415788156,2.6152238130165246,3.774132921772696,20,4,False,42
permABC-SMC,102505.40216086435,5.302640470136113,1707740.0,88.34199023246765,2.8319109023911575,-1.4561636059075208e-09,1681.593326088183,24.99148362733049,3.683127310050189,10.02777322832023,2.594695484522546,3.7566891577004067,20,4,False,42
permABC-SMC,101484.09893992933,5.233936343513193,1723200.0,88.872239112854,2.8213726054771593,-1.4561636059075208e-09,1657.4734055076992,24.99148362733049,3.65890619330454,10.017449025955587,2.5761099587344454,3.7378384957297404,20,4,False,42
permABC-SMC,101396.73278879814,5.266582172976909,1737940.0,90.26921844482422,2.810105391920328,-1.4561636059075208e-09,1631.5982184976822,24.99148362733049,3.5918583689050605,10.010348012895339,2.551508782173442,3.717168498318144,20,4,False,42
permABC-SMC,101386.57407407407,5.303125193825474,1751960.0,91.6380033493042,2.7980690282086123,-1.4561636059075208e-09,1612.2748522515458,24.99148362733049,3.570021593555238,10.002573821982983,2.5368687992953913,3.7045555934568237,20,4,False,42
permABC-SMC,100757.99086757991,5.308743072971361,1765280.0,93.00917863845825,2.7822192143551394,-1.4561636059075208e-09,1594.2613578462444,24.99148362733049,3.5299071145430503,10.002310436956144,2.515368055686075,3.6873499804372174,20,4,False,42
permABC-SMC,100904.65380249717,5.354739899803101,1777940.0,94.35051703453064,2.769972664147976,-1.4561636059075208e-09,1585.7971333568526,24.99148362733049,3.478920114000361,10.004806637690608,2.492417907316022,3.6686674212416004,20,4,False,42
permABC-SMC,101242.08144796379,5.407598371958841,1789960.0,95.6063392162323,2.7593778215676488,-1.4561636059075208e-09,1570.6756257248103,24.99148362733049,3.452457685634882,10.00514171228743,2.4730508061935943,3.6485021231905272,20,4,False,42
permABC-SMC,101429.05405405405,5.446591825635584,1801380.0,96.73147082328796,2.740695956484413,-1.4561636059075208e-09,1568.1272205967878,24.99148362733049,3.424448153166586,10.015036601210287,2.458784680406052,3.6332278178655257,20,4,False,42
permABC-SMC,101924.63442069742,5.513163774166386,1812220.0,98.02405190467834,2.72615255040413,-1.4561636059075208e-09,1548.522155853334,24.99148362733049,3.3976965079213874,10.008863452196236,2.4405133736238684,3.6204058601257967,20,4,False,42
permABC-SMC,102387.64044943822,5.528968237759022,1822500.0,98.4156346321106,2.7122872234796636,-1.4561636059075208e-09,1543.7506159723628,24.99148362733049,3.3834504903499854,10.011971561104541,2.427168182202935,3.601675634563496,20,4,False,42
permABC-SMC,148828.75605815835,8.002187805144969,1842500.0,99.0670850276947,2.692793794843813,-1.4561636059075208e-09,1558.9135004127625,24.99148362733049,3.343554764134801,10.034157078457985,2.409476752020488,3.59575093107356,20,4,False,42
permABC-SMC,133346.70487106018,7.135712639308592,1861520.0,99.61454844474792,2.672652868421374,-1.4561636059075208e-09,1550.6752889702168,24.99148362733049,3.304008096130457,10.037776399435973,2.3899195744071258,3.5779396427797647,20,4,False,42
permABC-SMC,124147.95244385733,6.6123529028546075,1879600.0,100.11102294921875,2.656951432520708,-1.4561636059075208e-09,1546.1104652217996,24.99148362733049,3.2620049153429393,10.041666417606292,2.372796431926596,3.5642905632219106,20,4,False,42
permABC-SMC,118547.5,6.2928348779678345,1896760.0,100.68535804748535,2.644969922031319,-1.4561636059075208e-09,1529.783214860701,24.99148362733049,3.2271573324110903,10.037893489190266,2.3532409816224518,3.547366361239915,20,4,False,42
permABC-SMC,114144.39140811459,6.040166627820183,1913060.0,101.23319268226624,2.6332110635255654,-1.4561636059075208e-09,1520.8904803721157,24.99148362733049,3.186716432575281,10.036181041926955,2.3315101261457802,3.5325127353658052,20,4,False,42
permABC-SMC,112385.78088578089,5.930685844176855,1928540.0,101.77056908607483,2.615396443577599,-1.4561636059075208e-09,1514.7237647125903,24.99148362733049,3.1674119506510365,10.043528092589872,2.31665651453824,3.5224900159373953,20,4,False,42
permABC-SMC,111296.67812142038,5.857752565665753,1943240.0,102.27635979652405,2.6058727043838057,-1.4561636059075208e-09,1506.298703197499,24.99148362733049,3.137942050557215,10.043254870079588,2.301706816109041,3.512760102267372,20,4,False,42
permABC-SMC,111584.94868871152,5.902685338850032,1957200.0,103.53310084342957,2.5877750751440725,-1.4561636059075208e-09,1492.9250880346049,24.99148362733049,3.10853763843444,10.047089223803349,2.2855407397111245,3.4980123370662457,20,4,False,42
permABC-SMC,111199.7742663657,5.908025616178664,1970460.0,104.69021391868591,2.5779024613944195,-1.4561636059075208e-09,1485.114268273985,24.99148362733049,3.0868579934884752,10.046756851249084,2.269986872863734,3.48479394121765,20,4,False,42
permABC-SMC,111532.05849268842,5.951185690404594,1983040.0,105.81208157539368,2.5666868961601783,-1.4561636059075208e-09,1472.108008586906,24.99148362733049,3.0551409943821577,10.050309482902893,2.2532455647755354,3.4714911035886873,20,4,False,42
permABC-SMC,111826.2331838565,5.954492934081586,1994980.0,106.2281539440155,2.549369115216226,-1.4561636059075208e-09,1467.981335956506,24.99148362733049,3.015380273244477,10.056912782247188,2.2318326142389675,3.456659429529119,20,4,False,42
permABC-SMC,112335.94624860022,5.965603933088723,2006320.0,106.5456862449646,2.5339856789710904,-1.4561636059075208e-09,1455.4959756608655,24.99148362733049,2.9752532705816654,10.053542963739595,2.214131427047601,3.4431673332839083,20,4,False,42
permABC-SMC,112560.26785714286,5.968328884669712,2017080.0,106.95245361328125,2.524718793217458,-1.4561636059075208e-09,1450.860323100013,24.99148362733049,2.9385098440174664,10.058407045197786,2.1962783070400094,3.425549273514859,20,4,False,42
permABC-SMC,113004.45930880713,5.977852594360726,2027300.0,107.24267554283142,2.508525806192679,-1.4561636059075208e-09,1441.6017624508027,24.99148362733049,2.9114884252654654,10.059937544037723,2.1808251139364536,3.409859315439211,20,4,False,42
permABC-SMC,164309.79133226324,8.659089893628849,2047300.0,107.89226007461548,2.495109655092811,-1.4561636059075208e-09,1406.0241966563347,24.99148362733049,2.8199223045686237,10.04517095819044,2.1608163174639996,3.3926025033155986,20,4,False,42
permABC-SMC,147172.36467236467,7.730232005105739,2066300.0,108.53245735168457,2.4823277237119896,-1.4561636059075208e-09,1388.7251528981014,24.99148362733049,2.7918787880165286,10.041310750455313,2.1454256152041538,3.380853853579424,20,4,False,42
permABC-SMC,134821.4747736093,7.058990140473241,2084340.0,109.13198757171631,2.467840200746123,-1.4561636059075208e-09,1380.1578071424033,24.99148362733049,2.765950022300987,10.049450127850445,2.130394831718415,3.3669818495462636,20,4,False,42
permABC-SMC,130850.5603985056,6.824896166363213,2101460.0,109.60783243179321,2.451544131638269,-1.4561636059075208e-09,1376.5021409534206,24.99148362733049,2.7446305188220057,10.05698421280873,2.1145791893768413,3.3545780677471453,20,4,False,42
permABC-SMC,128658.56622114217,6.692605146081306,2117720.0,110.16028070449829,2.440912747660452,-1.4561636059075208e-09,1366.5621331837538,24.99148362733049,2.7008117394194793,10.063652755445663,2.091377558698909,3.3466391659201906,20,4,False,42
permABC-SMC,126975.0,6.588493159839086,2133180.0,110.68668508529663,2.4295602637342646,-1.4561636059075208e-09,1365.701835431674,24.99148362733049,2.6731149776039524,10.07017394397542,2.0763413608715497,3.33676197137654,20,4,False,42
permABC-SMC,127393.8315539739,6.595647533027585,2147860.0,111.20261740684509,2.4193266226009147,-1.4561636059075208e-09,1355.6535363894359,24.99148362733049,2.6272040644679855,10.066676880618905,2.061132585938634,3.3193739215737437,20,4,False,42
permABC-SMC,126126.02100350059,6.510667191642307,2161800.0,111.59283566474915,2.4065218040057825,-1.4561636059075208e-09,1344.561633472626,24.99148362733049,2.603250206031528,10.070189739924714,2.0464622214948927,3.3070609320358417,20,4,False,42
permABC-SMC,126308.9430894309,6.507703623843663,2175040.0,112.06265640258789,2.3939534909201874,-1.4561636059075208e-09,1330.8490008009553,24.99148362733049,2.5768183275563104,10.06689204116747,2.03063692593613,3.2902768822453816,20,4,False,42
permABC-SMC,125579.79334098737,6.459430766844722,2187600.0,112.52328395843506,2.3796514865969955,-1.4561636059075208e-09,1323.5082830776191,24.99148362733049,2.5493483490865736,10.068977672307012,2.0154578970702137,3.2725888828762617,20,4,False,42
permABC-SMC,125686.85714285714,6.4489603451320106,2199520.0,112.85680603981018,2.3687458842660876,-1.4561636059075208e-09,1315.970921643309,24.99148362733049,2.527579720304593,10.070411958806924,2.001983631160949,3.2594636245935877,20,4,False,42
permABC-SMC,125758.81683731514,6.443559960700545,2210840.0,113.2777841091156,2.3565177680649034,-1.4561636059075208e-09,1309.0275838081216,24.99148362733049,2.5048150682300534,10.071598938902552,1.9874209070001818,3.2474427272298,20,4,False,42
permABC-SMC,126226.13636363635,6.46149371157993,2221580.0,113.72228932380676,2.3424237742535823,-1.4561636059075208e-09,1297.458345995748,24.99148362733049,2.4858143863469317,10.073567183611793,1.97326939847446,3.2343037569442763,20,4,False,42
permABC-SMC,126662.88308740068,6.476420238529513,2231800.0,114.11452460289001,2.325255947226713,-1.4561636059075208e-09,1285.9825750752382,24.99148362733049,2.467741802000286,10.06460375201367,1.961505856365201,3.2249034907729532,20,4,False,42
permABC-SMC,188909.39597315437,9.629108301745164,2251800.0,114.77897095680237,2.3118497055621248,-1.4561636059075208e-09,1255.8837414699021,24.99148362733049,2.4097833861319375,10.042869746719102,1.9481776871089351,3.208691987443361,20,4,False,42
permABC-SMC,165270.7423580786,8.40155765999873,2270820.0,115.43740224838257,2.3012642807482746,-1.4561636059075208e-09,1250.1185518481698,24.99148362733049,2.3806507481623402,10.040974528811278,1.93725836530781,3.200345717445786,20,4,False,42
permABC-SMC,155284.93894165536,7.872843790895418,2288900.0,116.04571747779846,2.2935514817123135,-1.4561636059075208e-09,1244.7260927619677,24.99148362733049,2.3593203097644615,10.045563809869762,1.922939048451158,3.1867987813103467,20,4,False,42
permABC-SMC,149745.45454545456,7.626240454710923,2306080.0,117.44410300254822,2.2842603878779575,-1.4561636059075208e-09,1235.2296481309836,24.99148362733049,2.3289391399058896,10.048768421758428,1.9094769032742438,3.1762466475074804,20,4,False,42
permABC-SMC,145696.36135508155,7.454428768516932,2322400.0,118.82359457015991,2.271999407940148,-1.4561636059075208e-09,1220.3011441114338,24.99148362733049,2.306662935004065,10.042789464260512,1.8975929725582197,3.1636470399915257,20,4,False,42
permABC-SMC,142728.93772893774,7.287202577160102,2337900.0,119.36437821388245,2.2572157860367907,-1.4561636059075208e-09,1209.6003252550213,24.99148362733049,2.2764128677867967,10.042284148338872,1.8871537432658545,3.1554225770279962,20,4,False,42
permABC-SMC,141554.75330926597,7.213133709812281,2352640.0,119.88228225708008,2.2503013899550153,-1.4561636059075208e-09,1206.4659206560998,24.99148362733049,2.2457574377562604,10.045254663121394,1.8710319180622523,3.145583429256837,20,4,False,42
permABC-SMC,140871.42857142858,7.2067366895221525,2366640.0,121.07317638397217,2.2404986555628863,-1.4561636059075208e-09,1201.2966449588143,24.99148362733049,2.2249700550846914,10.046662857506995,1.8575509223659161,3.135386839995899,20,4,False,42
permABC-SMC,140492.32585596226,7.222216723238284,2379940.0,122.3443512916565,2.229702480013765,-1.4561636059075208e-09,1192.154555468537,24.99148362733049,2.1966092547442697,10.048233825497897,1.8457009585072854,3.1254430428725195,20,4,False,42
permABC-SMC,140243.84525205157,7.1984597275433195,2392560.0,122.80572295188904,2.217645502620366,-1.4561636059075208e-09,1189.7771420629151,24.99148362733049,2.1648103632652234,10.054688501165177,1.828619927164508,3.1128096258997036,20,4,False,42
permABC-SMC,139961.5832363213,7.173974897031595,2404540.0,123.24888873100281,2.2050375778015194,-1.4561636059075208e-09,1181.695448978041,24.99148362733049,2.132547069792034,10.063434542430347,1.8148167673176179,3.104028985584783,20,4,False,42
permABC-SMC,139810.1851851852,7.159746507251704,2415920.0,123.72041964530945,2.191978649756141,-1.4561636059075208e-09,1173.0535042591391,24.99148362733049,2.113154093228963,10.063048072528199,1.8007814213683109,3.093260374706851,20,4,False,42
permABC-SMC,139951.5570934256,7.158751127491635,2426760.0,124.13274455070496,2.179735973193205,-1.4561636059075208e-09,1172.9764630235122,24.99148362733049,2.1024055383436377,10.074932581385594,1.788037134504852,3.0881800708049427,20,4,False,42
permABC-SMC,140059.7701149425,7.157713202224381,2437040.0,124.54420971870422,2.1684508137949545,-1.4561636059075208e-09,1168.4949332127517,24.99148362733049,2.0713574791753233,10.080526122210358,1.7704071519216682,3.077516573975529,20,4,False,42
