method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,M0,K,K_outliers,include_osum,seed
permABC-SMC,5026.0,0.09686880111694335,100520.0,1.9373760223388672,6.202909750636612,-1.4561636059075208e-09,5726.789532043693,24.99148362733049,,20,4,True,42
permABC-SMC,5722.0,0.11213964223861694,114440.0,2.242792844772339,6.100320103333792,-1.4561636059075208e-09,5648.583786555907,24.99148362733049,,20,4,True,42
permABC-SMC,6383.0,0.1348612427711487,127660.0,2.6972248554229736,5.993323266829404,-1.4561636059075208e-09,5459.501119907061,24.99148362733049,,20,4,True,42
permABC-SMC,7011.0,0.15181114673614504,140220.0,3.0362229347229004,5.906474963848882,-1.4561636059075208e-09,5337.213347036612,24.99148362733049,,20,4,True,42
permABC-SMC,7607.0,0.16645010709762573,152140.0,3.3290021419525146,5.83219020917839,-1.4561636059075208e-09,5275.745778220216,24.99148362733049,,20,4,True,42
permABC-SMC,8173.0,0.18112525939941407,163460.0,3.6225051879882812,5.767979136366192,-1.4561636059075208e-09,5152.022481753036,24.99148362733049,,20,4,True,42
permABC-SMC,8710.0,0.19520027637481688,174200.0,3.904005527496338,5.702314164804952,-1.4561636059075208e-09,5065.525401735682,24.99148362733049,,20,4,True,42
permABC-SMC,9220.0,0.20859792232513427,184400.0,4.1719584465026855,5.6301423936193045,-1.4561636059075208e-09,4966.602188433591,24.99148362733049,,20,4,True,42
permABC-SMC,15603.053435114502,0.33995040500437024,204400.0,4.453350305557251,5.567051067070594,-1.4561636059075208e-09,5085.414929250754,24.99148362733049,,20,4,True,42
permABC-SMC,14678.055190538764,0.2955864042866089,223400.0,4.4988250732421875,5.504981197945652,-1.4561636059075208e-09,4998.837932655294,24.99148362733049,,20,4,True,42
permABC-SMC,14724.390243902439,0.29109268653683545,241480.0,4.773920059204102,5.456899951711343,-1.4561636059075208e-09,4993.188215974087,24.99148362733049,,20,4,True,42
permABC-SMC,15178.403755868545,0.29592053711134503,258640.0,5.042485952377319,5.403404536224841,-1.4561636059075208e-09,4917.302374192468,24.99148362733049,,20,4,True,42
permABC-SMC,15784.156142365096,0.30519919882685664,274960.0,5.316570043563843,5.347025615288614,-1.4561636059075208e-09,4815.971456457542,24.99148362733049,,20,4,True,42
permABC-SMC,16281.390134529147,0.31327869860046115,290460.0,5.588891983032227,5.292769261069454,-1.4561636059075208e-09,4751.5185903238125,24.99148362733049,,20,4,True,42
permABC-SMC,16899.22480620155,0.34411300720434507,305200.0,6.214680910110474,5.2390678938415,-1.4561636059075208e-09,4658.192247524839,24.99148362733049,,20,4,True,42
permABC-SMC,17616.99779249448,0.35779697216109724,319220.0,6.483281135559082,5.19783843176856,-1.4561636059075208e-09,4573.8137638718845,24.99148362733049,,20,4,True,42
permABC-SMC,18191.466083150986,0.3694411962246216,332540.0,6.753385066986084,5.13773765716037,-1.4561636059075208e-09,4484.588502053541,24.99148362733049,,20,4,True,42
permABC-SMC,18739.41368078176,0.38117156096053567,345180.0,7.021180152893066,5.096530034809802,-1.4561636059075208e-09,4415.646312086342,24.99148362733049,,20,4,True,42
permABC-SMC,19348.86240520043,0.39511928062397633,357180.0,7.2939019203186035,5.053019337483153,-1.4561636059075208e-09,4343.511479410923,24.99148362733049,,20,4,True,42
permABC-SMC,19901.727861771058,0.4082428198911201,368580.0,7.560657024383545,5.002110053874259,-1.4561636059075208e-09,4302.984479180606,24.99148362733049,,20,4,True,42
permABC-SMC,20463.8619201726,0.42203792090554837,379400.0,7.824583053588867,4.959932280259375,-1.4561636059075208e-09,4239.8158734838435,24.99148362733049,,20,4,True,42
permABC-SMC,20995.68965517241,0.44894606388848396,389680.0,8.332438945770264,4.909659261823682,-1.4561636059075208e-09,4194.715134879714,24.99148362733049,,20,4,True,42
permABC-SMC,31906.542056074766,0.654205670609281,409680.0,8.400000810623169,4.86940878393873,-1.4561636059075208e-09,4105.7144696467385,24.99148362733049,,20,4,True,42
permABC-SMC,29123.641304347828,0.5901169031858445,428700.0,8.68652081489563,4.83299127847463,-1.4561636059075208e-09,4027.0102690219696,24.99148362733049,,20,4,True,42
permABC-SMC,27714.640198511162,0.5615901858280078,446760.0,9.052833795547485,4.7899241156952925,-1.4561636059075208e-09,3979.1441251318593,24.99148362733049,,20,4,True,42
permABC-SMC,27516.014234875445,0.5440656966303308,463920.0,9.172947645187378,4.759134608215457,-1.4561636059075208e-09,3941.619933607963,24.99148362733049,,20,4,True,42
permABC-SMC,27441.14285714286,0.5429297583443778,480220.0,9.501270771026611,4.723698790759548,-1.4561636059075208e-09,3889.4377605435275,24.99148362733049,,20,4,True,42
permABC-SMC,27879.640044994376,0.5556432415047163,495700.0,9.879336833953857,4.6936181471708345,-1.4561636059075208e-09,3833.1929027313367,24.99148362733049,,20,4,True,42
permABC-SMC,28324.08435072142,0.5685698178976145,510400.0,10.245628118515015,4.660745816963498,-1.4561636059075208e-09,3804.0253650334757,24.99148362733049,,20,4,True,42
permABC-SMC,28684.901531728665,0.5769909732451324,524360.0,10.54739499092102,4.625779158803241,-1.4561636059075208e-09,3777.4553635600128,24.99148362733049,,20,4,True,42
permABC-SMC,29282.13507625272,0.594768947505743,537620.0,10.919957876205444,4.58535389636622,-1.4561636059075208e-09,3718.7500207811136,24.99148362733049,,20,4,True,42
permABC-SMC,29869.706840390878,0.6103933181099991,550200.0,11.243444919586182,4.548828305159582,-1.4561636059075208e-09,3681.069826707426,24.99148362733049,,20,4,True,42
permABC-SMC,30484.81561822126,0.6253316061098508,562140.0,11.53111481666565,4.507231253366941,-1.4561636059075208e-09,3627.9281416848025,24.99148362733049,,20,4,True,42
permABC-SMC,31099.783080260302,0.6398133885058819,573480.0,11.798158884048462,4.479648676138988,-1.4561636059075208e-09,3561.9857675834946,24.99148362733049,,20,4,True,42
permABC-SMC,31648.9707475623,0.653566079434181,584240.0,12.06482982635498,4.4464174555545135,-1.4561636059075208e-09,3525.0300453056916,24.99148362733049,,20,4,True,42
permABC-SMC,32202.60021668472,0.6680737853954312,594460.0,12.332642078399658,4.402991352803857,-1.4561636059075208e-09,3471.5602800029365,24.99148362733049,,20,4,True,42
permABC-SMC,49473.42995169082,0.9969201448842906,614460.0,12.38174819946289,4.373016310116823,-1.4561636059075208e-09,3411.2349439277746,24.99148362733049,,20,4,True,42
permABC-SMC,42860.622462787556,0.841556108368911,633480.0,12.438199281692505,4.3351330178263945,-1.4561636059075208e-09,3383.120983371932,24.99148362733049,,20,4,True,42
permABC-SMC,41552.29591836735,0.7965128944844615,651540.0,12.489322185516357,4.301202458693538,-1.4561636059075208e-09,3346.6666576080756,24.99148362733049,,20,4,True,42
permABC-SMC,40380.434782608696,0.7569939617949407,668700.0,12.535820007324219,4.274043566939285,-1.4561636059075208e-09,3283.5847086243984,24.99148362733049,,20,4,True,42
permABC-SMC,40106.557377049176,0.7367498143216207,685020.0,12.583686828613281,4.2503029411141275,-1.4561636059075208e-09,3233.325252120451,24.99148362733049,,20,4,True,42
permABC-SMC,39847.55403868032,0.7185942348224175,700520.0,12.6328866481781,4.224920029652883,-1.4561636059075208e-09,3172.9799901158503,24.99148362733049,,20,4,True,42
permABC-SMC,40227.22159730033,0.7277807985569683,715240.0,12.939942598342896,4.199869823952399,-1.4561636059075208e-09,3144.8963335499866,24.99148362733049,,20,4,True,42
permABC-SMC,40784.1163310962,0.7399637427106,729220.0,13.230551719665527,4.171923285261027,-1.4561636059075208e-09,3098.605394322601,24.99148362733049,,20,4,True,42
permABC-SMC,41112.956810631214,0.7470999841278176,742500.0,13.492625713348389,4.142283722537806,-1.4561636059075208e-09,3063.9654173658264,24.99148362733049,,20,4,True,42
permABC-SMC,41672.18543046358,0.7598942873493725,755100.0,13.76928448677063,4.118292800853192,-1.4561636059075208e-09,3037.8489752029923,24.99148362733049,,20,4,True,42
permABC-SMC,42192.519251925194,0.7718864316069516,767060.0,14.03289532661438,4.091879291773902,-1.4561636059075208e-09,3006.56045877999,24.99148362733049,,20,4,True,42
permABC-SMC,42723.38090010977,0.7850938256825888,778420.0,14.304409503936768,4.060505595325451,-1.4561636059075208e-09,2988.7476881476605,24.99148362733049,,20,4,True,42
permABC-SMC,43220.15334063527,0.7981849134555913,789200.0,14.574856519699097,4.028525511656227,-1.4561636059075208e-09,2969.9174704154407,24.99148362733049,,20,4,True,42
permABC-SMC,43733.041575492345,0.820306810821433,799440.0,14.995208501815796,4.003450946727012,-1.4561636059075208e-09,2917.379838587307,24.99148362733049,,20,4,True,42
permABC-SMC,64219.435736677115,1.1822052136483985,819440.0,15.084938526153564,3.975285643447233,-1.4561636059075208e-09,2767.1334605131374,24.99148362733049,,20,4,True,42
permABC-SMC,57665.74965612104,1.0425499741608044,838460.0,15.158676624298096,3.94950435071602,-1.4561636059075208e-09,2747.3081086891507,24.99148362733049,,20,4,True,42
permABC-SMC,55046.27249357326,0.9784848800355181,856520.0,15.225224733352661,3.9241454635009623,-1.4561636059075208e-09,2707.495357687242,24.99148362733049,,20,4,True,42
permABC-SMC,53077.76427703523,0.9425143280121999,873660.0,15.51378583908081,3.8954085183982543,-1.4561636059075208e-09,2675.4817970837885,24.99148362733049,,20,4,True,42
permABC-SMC,51861.30536130536,0.9301183940647365,889940.0,15.960831642150879,3.8670556057606738,-1.4561636059075208e-09,2647.435033462867,24.99148362733049,,20,4,True,42
permABC-SMC,51561.50341685649,0.9101352821993122,905420.0,15.981975555419922,3.839638470074749,-1.4561636059075208e-09,2630.3090602404873,24.99148362733049,,20,4,True,42
permABC-SMC,51750.281214848146,0.902382984204287,920120.0,16.04436945915222,3.822393932744635,-1.4561636059075208e-09,2617.486959711361,24.99148362733049,,20,4,True,42
permABC-SMC,52066.88963210702,0.897353203134526,934080.0,16.0985164642334,3.79676210779467,-1.4561636059075208e-09,2575.91703705917,24.99148362733049,,20,4,True,42
permABC-SMC,52571.5871254162,0.8962974696524532,947340.0,16.151280403137207,3.772973483807986,-1.4561636059075208e-09,2563.6316369964907,24.99148362733049,,20,4,True,42
permABC-SMC,53151.716500553695,0.8974144757124011,959920.0,16.207305431365967,3.7449332633529,-1.4561636059075208e-09,2536.089715917159,24.99148362733049,,20,4,True,42
permABC-SMC,53812.84606866001,0.8999582672964033,971860.0,16.253246307373047,3.7222691896050573,-1.4561636059075208e-09,2513.6381232843005,24.99148362733049,,20,4,True,42
permABC-SMC,54320.441988950275,0.9013025009829695,983200.0,16.313575267791748,3.704918466968142,-1.4561636059075208e-09,2480.150417960983,24.99148362733049,,20,4,True,42
permABC-SMC,54854.30463576159,0.9031035515909427,993960.0,16.36423635482788,3.677248985771994,-1.4561636059075208e-09,2461.493339632839,24.99148362733049,,20,4,True,42
permABC-SMC,55357.22160970231,0.9044039341422925,1004180.0,16.405887365341187,3.6541667982269197,-1.4561636059075208e-09,2443.9988902977593,24.99148362733049,,20,4,True,42
permABC-SMC,81803.5143769968,1.314300108260621,1024180.0,16.455037355422974,3.63353454477386,-1.4561636059075208e-09,2492.2336007729814,24.99148362733049,,20,4,True,42
permABC-SMC,71256.8306010929,1.1252699653959013,1043200.0,16.473952293395996,3.6123169820767855,-1.4561636059075208e-09,2471.8684070617874,24.99148362733049,,20,4,True,42
permABC-SMC,68030.76923076922,1.0595623193643031,1061280.0,16.52917218208313,3.5893486294063277,-1.4561636059075208e-09,2436.216347586192,24.99148362733049,,20,4,True,42
permABC-SMC,65598.5401459854,1.0065402717775964,1078440.0,16.54752206802368,3.5634613233037937,-1.4561636059075208e-09,2426.6193311929883,24.99148362733049,,20,4,True,42
permABC-SMC,64396.47058823529,0.9764411729924819,1094740.0,16.599499940872192,3.5407870977942366,-1.4561636059075208e-09,2420.270947460637,24.99148362733049,,20,4,True,42
permABC-SMC,64323.29084588646,0.9648387014934945,1110220.0,16.65311598777771,3.514381021690951,-1.4561636059075208e-09,2404.759584269884,24.99148362733049,,20,4,True,42
permABC-SMC,64502.29357798165,0.9575278113741393,1124920.0,16.69928503036499,3.4862223462624,-1.4561636059075208e-09,2391.6654572496836,24.99148362733049,,20,4,True,42
permABC-SMC,64489.24122310306,0.948331134640617,1138880.0,16.747527837753296,3.468106446348818,-1.4561636059075208e-09,2371.8941050315498,24.99148362733049,,20,4,True,42
permABC-SMC,64945.88500563697,0.9467844360979458,1152140.0,16.795955896377563,3.441814437348068,-1.4561636059075208e-09,2361.1376746548403,24.99148362733049,,20,4,True,42
permABC-SMC,65286.99551569507,0.943987318753127,1164720.0,16.840733766555786,3.4179213565794875,-1.4561636059075208e-09,2342.262231593145,24.99148362733049,,20,4,True,42
permABC-SMC,65882.41881298993,0.9454347652123463,1176660.0,16.885464906692505,3.3991671182182612,-1.4561636059075208e-09,2329.2330538409506,24.99148362733049,,20,4,True,42
permABC-SMC,66442.95302013423,0.9451946289480666,1188000.0,16.90007996559143,3.384231419976595,-1.4561636059075208e-09,2319.188739694131,24.99148362733049,,20,4,True,42
permABC-SMC,66969.83240223464,0.9464177605826095,1198760.0,16.94087791442871,3.3613641048382648,-1.4561636059075208e-09,2304.645723897811,24.99148362733049,,20,4,True,42
permABC-SMC,67465.40178571429,0.9460217718567167,1208980.0,16.952710151672363,3.342846671192824,-1.4561636059075208e-09,2303.0902098837582,24.99148362733049,,20,4,True,42
permABC-SMC,99271.40549273022,1.37342149105904,1228980.0,17.002958059310913,3.325985853554818,-1.4561636059075208e-09,2229.1583614127967,24.99148362733049,,20,4,True,42
permABC-SMC,86426.59279778395,1.180956650969064,1248000.0,17.053014039993286,3.3081399824036537,-1.4561636059075208e-09,2209.58337519354,24.99148362733049,,20,4,True,42
permABC-SMC,81893.91979301424,1.1061927016925688,1266080.0,17.101739168167114,3.2927610595679204,-1.4561636059075208e-09,2206.069272617195,24.99148362733049,,20,4,True,42
permABC-SMC,78726.38036809818,1.0520402492921048,1283240.0,17.148256063461304,3.276213370403272,-1.4561636059075208e-09,2178.1144429406213,24.99148362733049,,20,4,True,42
permABC-SMC,76534.74676089517,1.0126806260278565,1299560.0,17.195317029953003,3.25433274590191,-1.4561636059075208e-09,2160.9361963779875,24.99148362733049,,20,4,True,42
permABC-SMC,75839.6770472895,0.9943258391119617,1315060.0,17.241610050201416,3.232594535789919,-1.4561636059075208e-09,2135.543479409213,24.99148362733049,,20,4,True,42
permABC-SMC,75728.92938496584,0.984410259338066,1329800.0,17.28624415397644,3.212100486658439,-1.4561636059075208e-09,2119.096324707518,24.99148362733049,,20,4,True,42
permABC-SMC,75072.62569832402,0.9806007379926118,1343800.0,17.55275321006775,3.1953292795634174,-1.4561636059075208e-09,2105.8049850480957,24.99148362733049,,20,4,True,42
permABC-SMC,75478.30923248055,0.9914522308926694,1357100.0,17.826311111450195,3.1756997255679305,-1.4561636059075208e-09,2077.2795572321584,24.99148362733049,,20,4,True,42
permABC-SMC,75675.13812154696,1.0001955901720248,1369720.0,18.103540182113647,3.158630509788184,-1.4561636059075208e-09,2057.78910902774,24.99148362733049,,20,4,True,42
permABC-SMC,75917.58241758242,1.0077106559669577,1381700.0,18.340333938598633,3.134947295240023,-1.4561636059075208e-09,2034.1086170856515,24.99148362733049,,20,4,True,42
permABC-SMC,76374.99999999999,1.0203540586588673,1393080.0,18.611258029937744,3.1189981123502446,-1.4561636059075208e-09,2016.858934321393,24.99148362733049,,20,4,True,42
permABC-SMC,76967.10526315788,1.0356781644779336,1403880.0,18.890769720077515,3.09823011684397,-1.4561636059075208e-09,2012.929830103598,24.99148362733049,,20,4,True,42
permABC-SMC,77444.6878422782,1.04903894081826,1414140.0,19.15545105934143,3.079030056403481,-1.4561636059075208e-09,1976.2804825088733,24.99148362733049,,20,4,True,42
permABC-SMC,115099.51845906902,1.5413861022140969,1434140.0,19.205670833587646,3.0633697449784334,-1.4561636059075208e-09,1917.2618508339606,24.99148362733049,,20,4,True,42
permABC-SMC,101761.90476190476,1.3483307441743482,1453160.0,19.254163026809692,3.049393850525594,-1.4561636059075208e-09,1896.7202567337085,24.99148362733049,,20,4,True,42
permABC-SMC,93115.18987341772,1.22167576717425,1471220.0,19.30247712135315,3.0340776615484306,-1.4561636059075208e-09,1881.0321292393096,24.99148362733049,,20,4,True,42
permABC-SMC,90753.65853658537,1.1799374004689658,1488360.0,19.35097336769104,3.0183428130237933,-1.4561636059075208e-09,1868.289320241368,24.99148362733049,,20,4,True,42
permABC-SMC,88300.46948356809,1.1384128264977897,1504640.0,19.39855456352234,3.0024071704196986,-1.4561636059075208e-09,1842.6638486655415,24.99148362733049,,20,4,True,42
permABC-SMC,87362.06896551723,1.1308211704780315,1520100.0,19.67628836631775,2.9824757584035404,-1.4561636059075208e-09,1827.2151482933125,24.99148362733049,,20,4,True,42
permABC-SMC,87203.40909090909,1.1331854218786412,1534780.0,19.944063425064087,2.9607593385050257,-1.4561636059075208e-09,1816.2044782629423,24.99148362733049,,20,4,True,42
permABC-SMC,87104.61192350957,1.1366921549304665,1548720.0,20.210386514663696,2.9457028384203507,-1.4561636059075208e-09,1797.3866669587032,24.99148362733049,,20,4,True,42
permABC-SMC,87357.9418344519,1.1528366097401186,1561960.0,20.61271858215332,2.9311076407489534,-1.4561636059075208e-09,1771.6555640294073,24.99148362733049,,20,4,True,42
permABC-SMC,87570.63403781981,1.1472888995330777,1574520.0,20.628254413604736,2.911778975572905,-1.4561636059075208e-09,1748.099024240972,24.99148362733049,,20,4,True,42
permABC-SMC,87648.61878453038,1.1406015164285732,1586440.0,20.644887447357178,2.8984503521260874,-1.4561636059075208e-09,1724.9078951256574,24.99148362733049,,20,4,True,42
permABC-SMC,88176.60044150111,1.1417584703458066,1597760.0,20.688663482666016,2.881700275121929,-1.4561636059075208e-09,1713.0020840915051,24.99148362733049,,20,4,True,42
permABC-SMC,88769.31567328918,1.1440990381682945,1608500.0,20.731074571609497,2.859503666261883,-1.4561636059075208e-09,1700.9033830907101,24.99148362733049,,20,4,True,42
permABC-SMC,89233.73759647188,1.1452024143349375,1618700.0,20.773971796035767,2.838421357341822,-1.4561636059075208e-09,1700.612840012831,24.99148362733049,,20,4,True,42
permABC-SMC,133011.36363636362,1.6901699366507592,1638700.0,20.822893619537354,2.820934015785044,-1.4561636059075208e-09,1692.7076217409444,24.99148362733049,,20,4,True,42
permABC-SMC,115440.11142061281,1.453641762640483,1657720.0,20.874295711517334,2.805268649420021,-1.4561636059075208e-09,1677.2833745074108,24.99148362733049,,20,4,True,42
permABC-SMC,108534.97409326425,1.3530930552457896,1675780.0,20.891756772994995,2.7887077254061983,-1.4561636059075208e-09,1647.6211740855663,24.99148362733049,,20,4,True,42
permABC-SMC,103479.21760391198,1.2796620867946036,1692920.0,20.935271739959717,2.7656152347895313,-1.4561636059075208e-09,1632.0290930883268,24.99148362733049,,20,4,True,42
permABC-SMC,101255.92417061611,1.2432892599377023,1709200.0,20.986722707748413,2.749307317119649,-1.4561636059075208e-09,1618.5850743278343,24.99148362733049,,20,4,True,42
permABC-SMC,100038.283062645,1.2222597881148973,1724660.0,21.07175874710083,2.73263284062636,-1.4561636059075208e-09,1606.3389551482053,24.99148362733049,,20,4,True,42
permABC-SMC,99963.2183908046,1.2187066434443683,1739360.0,21.205495595932007,2.71680304137234,-1.4561636059075208e-09,1597.102529671335,24.99148362733049,,20,4,True,42
permABC-SMC,100189.71428571429,1.2178309440612793,1753320.0,21.312041521072388,2.7041171657081735,-1.4561636059075208e-09,1581.8688728403542,24.99148362733049,,20,4,True,42
permABC-SMC,99694.13092550791,1.2056334831375568,1766580.0,21.36382532119751,2.690027121273354,-1.4561636059075208e-09,1558.808000023131,24.99148362733049,,20,4,True,42
permABC-SMC,100290.86809470122,1.2080923008408053,1779160.0,21.431557416915894,2.676822249834591,-1.4561636059075208e-09,1550.8867804109534,24.99148362733049,,20,4,True,42
permABC-SMC,100397.98206278027,1.2046393123977388,1791100.0,21.49076533317566,2.6633061674101444,-1.4561636059075208e-09,1546.5667025671066,24.99148362733049,,20,4,True,42
permABC-SMC,100920.49272116461,1.20676228607622,1802440.0,21.55277442932129,2.647103000924616,-1.4561636059075208e-09,1531.7637266774407,24.99148362733049,,20,4,True,42
permABC-SMC,101070.23411371237,1.2025067240099445,1813200.0,21.572970628738403,2.630724750568925,-1.4561636059075208e-09,1517.9990798009094,24.99148362733049,,20,4,True,42
permABC-SMC,101526.72605790646,1.203824815346563,1823420.0,21.620693683624268,2.617413632231092,-1.4561636059075208e-09,1504.008144208888,24.99148362733049,,20,4,True,42
permABC-SMC,151846.78747940692,1.7996668030049106,1843420.0,21.847954988479614,2.605870031151613,-1.4561636059075208e-09,1479.2912903044248,24.99148362733049,,20,4,True,42
permABC-SMC,133602.5824964132,1.570917133621369,1862420.0,21.898584842681885,2.5938802331701387,-1.4561636059075208e-09,1474.9428844696597,24.99148362733049,,20,4,True,42
permABC-SMC,124535.09933774835,1.4538229696008542,1880480.0,21.9527268409729,2.5811446035939904,-1.4561636059075208e-09,1461.5947536918293,24.99148362733049,,20,4,True,42
permABC-SMC,119648.1715006305,1.387585412057922,1897620.0,22.007104635238647,2.5681147799615722,-1.4561636059075208e-09,1456.0654795208488,24.99148362733049,,20,4,True,42
permABC-SMC,116986.55256723717,1.3486606130390122,1913900.0,22.064087629318237,2.548916637774833,-1.4561636059075208e-09,1446.4278938268758,24.99148362733049,,20,4,True,42
permABC-SMC,114842.85714285714,1.3161043184144157,1929360.0,22.110552549362183,2.534535554238512,-1.4561636059075208e-09,1439.273263767379,24.99148362733049,,20,4,True,42
permABC-SMC,113291.37529137528,1.2958012538634258,1944080.0,22.235949516296387,2.5179457427602743,-1.4561636059075208e-09,1422.6860560940095,24.99148362733049,,20,4,True,42
permABC-SMC,112661.68009205983,1.2814950750941374,1958060.0,22.27238440513611,2.499920703748289,-1.4561636059075208e-09,1413.5222402250295,24.99148362733049,,20,4,True,42
permABC-SMC,112135.3811149033,1.2726942833780022,1971340.0,22.37396550178528,2.486492748667953,-1.4561636059075208e-09,1403.491666532934,24.99148362733049,,20,4,True,42
permABC-SMC,112468.25396825396,1.2704728682295265,1983940.0,22.411141395568848,2.4655539125410417,-1.4561636059075208e-09,1396.5772015624723,24.99148362733049,,20,4,True,42
permABC-SMC,112508.4554678692,1.2668063836812702,1995900.0,22.473145246505737,2.454920184117755,-1.4561636059075208e-09,1383.3597812375847,24.99148362733049,,20,4,True,42
permABC-SMC,113148.81623449828,1.2679976030025029,2007260.0,22.494277477264404,2.440127189875739,-1.4561636059075208e-09,1370.7559821940636,24.99148362733049,,20,4,True,42
permABC-SMC,113373.03370786516,1.264748452754503,2018040.0,22.51252245903015,2.426909525667515,-1.4561636059075208e-09,1354.9524964379739,24.99148362733049,,20,4,True,42
permABC-SMC,113438.47874720358,1.2629139610051574,2028280.0,22.580901622772217,2.415889924161685,-1.4561636059075208e-09,1326.4242346750266,24.99148362733049,,20,4,True,42
permABC-SMC,167070.14681892333,1.847510236705886,2048280.0,22.65047550201416,2.4046931406718617,-1.4561636059075208e-09,1336.7641705409528,24.99148362733049,,20,4,True,42
permABC-SMC,147034.13940256048,1.6156059919007304,2067300.0,22.715420246124268,2.3917665180000056,-1.4561636059075208e-09,1330.629157690153,24.99148362733049,,20,4,True,42
permABC-SMC,136298.0392156863,1.4858078021629184,2085360.0,22.73285937309265,2.3810774669219734,-1.4561636059075208e-09,1318.3688915202872,24.99148362733049,,20,4,True,42
permABC-SMC,129783.95061728392,1.4065096554932768,2102500.0,22.78545641899109,2.366018781496257,-1.4561636059075208e-09,1305.6762096767907,24.99148362733049,,20,4,True,42
permABC-SMC,127177.67106842737,1.3707942607737675,2118780.0,22.837432384490967,2.3566134623353983,-1.4561636059075208e-09,1297.1303517419801,24.99148362733049,,20,4,True,42
permABC-SMC,124228.17229336438,1.332870920267871,2134240.0,22.898722410202026,2.3442566537995297,-1.4561636059075208e-09,1277.9187544290025,24.99148362733049,,20,4,True,42
permABC-SMC,124215.0289017341,1.3267261444488703,2148920.0,22.952362298965454,2.326098212196262,-1.4561636059075208e-09,1264.6244551944785,24.99148362733049,,20,4,True,42
permABC-SMC,124302.29885057472,1.3219175530576157,2162860.0,23.001365423202515,2.3088897098428176,-1.4561636059075208e-09,1262.366457800862,24.99148362733049,,20,4,True,42
permABC-SMC,123642.04545454546,1.3095558773387561,2176100.0,23.04818344116211,2.2951767299797057,-1.4561636059075208e-09,1248.1549692026197,24.99148362733049,,20,4,True,42
permABC-SMC,123792.98642533936,1.3044926240972803,2188660.0,23.063429594039917,2.282313937494134,-1.4561636059075208e-09,1244.2380136801146,24.99148362733049,,20,4,True,42
permABC-SMC,123628.08988764045,1.2983340359805675,2200580.0,23.1103458404541,2.271467572716185,-1.4561636059075208e-09,1226.8436179319997,24.99148362733049,,20,4,True,42
permABC-SMC,124264.04494382022,1.2991878557740972,2211900.0,23.12554383277893,2.2616408777049872,-1.4561636059075208e-09,1212.3438003425667,24.99148362733049,,20,4,True,42
permABC-SMC,124447.92833146697,1.2972361029596104,2222640.0,23.168636798858643,2.248220782014105,-1.4561636059075208e-09,1201.1240637803667,24.99148362733049,,20,4,True,42
permABC-SMC,125019.03695408734,1.2997173515439433,2232840.0,23.21295189857483,2.236134745558476,-1.4561636059075208e-09,1199.2920484920733,24.99148362733049,,20,4,True,42
permABC-SMC,190918.64406779665,1.9717307414038712,2252840.0,23.266422748565674,2.2247339396663803,-1.4561636059075208e-09,1200.3355494212447,24.99148362733049,,20,4,True,42
permABC-SMC,170815.03759398495,1.7531175183174306,2271840.0,23.316462993621826,2.214497450801332,-1.4561636059075208e-09,1195.8535998094778,24.99148362733049,,20,4,True,42
permABC-SMC,156842.46575342465,1.600343838129958,2289900.0,23.365020036697388,2.205775916767946,-1.4561636059075208e-09,1185.046186699114,24.99148362733049,,20,4,True,42
permABC-SMC,150788.23529411765,1.530369886385849,2307060.0,23.41465926170349,2.201324568971074,-1.4561636059075208e-09,1174.8968911464804,24.99148362733049,,20,4,True,42
permABC-SMC,146307.30478589423,1.477432130866447,2323360.0,23.46162223815918,2.1924290635588015,-1.4561636059075208e-09,1169.8257795067518,24.99148362733049,,20,4,True,42
permABC-SMC,144909.541511772,1.456461475684297,2338840.0,23.507288217544556,2.1791688202928166,-1.4561636059075208e-09,1166.928542559071,24.99148362733049,,20,4,True,42
permABC-SMC,141439.90384615384,1.4136472430366736,2353560.0,23.52309012413025,2.170008824547139,-1.4561636059075208e-09,1160.2888681707584,24.99148362733049,,20,4,True,42
permABC-SMC,140757.43162901307,1.3995206880512758,2367540.0,23.53993797302246,2.1599464923695497,-1.4561636059075208e-09,1159.0639808227775,24.99148362733049,,20,4,True,42
permABC-SMC,139883.66627497063,1.3856078707093218,2380820.0,23.583045959472656,2.1480258569172612,-1.4561636059075208e-09,1151.3106084836613,24.99148362733049,,20,4,True,42
permABC-SMC,139640.6067677946,1.3787981370505262,2393440.0,23.63260006904602,2.130976829224597,-1.4561636059075208e-09,1148.3361817975988,24.99148362733049,,20,4,True,42
permABC-SMC,139687.57259001164,1.3754125394610717,2405420.0,23.684603929519653,2.1183951906227163,-1.4561636059075208e-09,1142.7904774942974,24.99148362733049,,20,4,True,42
permABC-SMC,139699.42196531792,1.3717259974837992,2416800.0,23.730859756469727,2.108113148906283,-1.4561636059075208e-09,1142.0517338972531,24.99148362733049,,20,4,True,42
permABC-SMC,139517.24137931035,1.3647151678458027,2427600.0,23.746043920516968,2.0985903100385053,-1.4561636059075208e-09,1143.5359981703068,24.99148362733049,,20,4,True,42
permABC-SMC,139946.03903559127,1.3657239356626736,2437860.0,23.790910959243774,2.0869783493298173,-1.4561636059075208e-09,1138.0810834454342,24.99148362733049,,20,4,True,42
permABC-SMC,208646.85908319187,2.0241269636235133,2457860.0,23.844215631484985,2.079480215128269,-1.4561636059075208e-09,1127.0459861197594,24.99148362733049,,20,4,True,42
