method,n_sim,time,epsilon,K,K_outliers,include_osum,seed
ABC-SMC,976091.7225950783,25.327206858052502,9.343698501503328,20,2,True,42
ABC-SMC,977319.9105145413,25.332644108424518,9.343698501503328,20,2,True,42
ABC-SMC,978548.0984340045,25.338199581342522,9.343698501503328,20,2,True,42
ABC-SMC,977589.2857142857,25.28714133160455,9.343698501503328,20,2,True,42
ABC-SMC,978814.7321428572,25.292609738452096,9.343698501503328,20,2,True,42
ABC-SMC,980040.1785714285,25.298101561410085,9.343698501503328,20,2,True,42
ABC-SMC,981265.625,25.30358683850084,9.343698501503328,20,2,True,42
ABC-SMC,982491.0714285715,25.309139410299913,9.343698501503328,20,2,True,42
ABC-SMC,983716.5178571428,25.314612074622087,9.343698501503328,20,2,True,42
ABC-SMC,984941.9642857143,25.320120342075825,9.343698501503328,20,2,True,42
ABC-SMC,986167.4107142857,25.325525578643592,9.343698501503328,20,2,True,42
ABC-SMC,987392.8571428572,25.331000824059757,9.343698501503328,20,2,True,42
ABC-SMC,986416.4810690423,25.280100598367127,9.343698501503328,20,2,True,42
ABC-SMC,987639.1982182628,25.285578543996493,9.343698501503328,20,2,True,42
ABC-SMC,988861.9153674833,25.291011859154647,9.343698501503328,20,2,True,42
ABC-SMC,990084.6325167038,25.29652676231877,9.343698501503328,20,2,True,42
ABC-SMC,989104.4444444444,25.24577482541402,9.343698501503328,20,2,True,42
ABC-SMC,988066.5188470067,25.449701344094628,9.34268466719528,20,2,True,42
ABC-SMC,1400056.4263322884,35.99074671634686,9.283196312817385,20,2,True,42
ABC-SMC,1385662.5386996905,35.91475730340917,9.223259850901433,20,2,True,42
ABC-SMC,1367292.682926829,35.7228868981687,9.204660794952689,20,2,True,42
ABC-SMC,1357498.4894259819,35.75741041823096,9.15578740087244,20,2,True,42
ABC-SMC,1351828.8288288289,35.90267520767075,9.126476644789465,20,2,True,42
ABC-SMC,1346140.2985074625,36.04080879866187,9.124874810322344,20,2,True,42
ABC-SMC,1344392.8571428568,36.30391856034596,9.12171905231635,20,2,True,42
ABC-SMC,1342543.0267062315,36.64924313123573,9.092003767640861,20,2,True,42
ABC-SMC,1336643.0678466076,36.78169464994672,9.05385747735407,20,2,True,42
ABC-SMC,1326839.1812865497,36.80479059442442,9.023981622664314,20,2,True,42
ABC-SMC,1321034.8837209304,36.59863364557888,9.023981622664314,20,2,True,42
ABC-SMC,1319110.1449275364,36.50888080182283,9.023981622664314,20,2,True,42
ABC-SMC,1321014.4927536235,36.51651980220408,9.023981622664314,20,2,True,42
ABC-SMC,1319095.3757225433,36.41869615268156,9.023981622664314,20,2,True,42
ABC-SMC,1317187.3198847263,36.33095610038692,9.023981622664314,20,2,True,42
ABC-SMC,1315290.2298850578,36.234609971101264,9.023981622664314,20,2,True,42
ABC-SMC,1317178.1609195406,36.242292735768466,9.023981622664314,20,2,True,42
ABC-SMC,1319066.0919540233,36.249769282066964,9.023981622664314,20,2,True,42
ABC-SMC,1320954.022988506,36.25735345928149,9.023981622664314,20,2,True,42
ABC-SMC,1319051.5759312322,36.160993132003746,9.023981622664314,20,2,True,42
ABC-SMC,1317160.0,36.06519675254822,9.023981622664314,20,2,True,42
ABC-SMC,1319037.142857143,36.07272730554853,9.023981622664314,20,2,True,42
ABC-SMC,1317150.9971509972,35.977467206808235,9.023981622664314,20,2,True,42
ABC-SMC,1311549.5750708214,35.78113675455196,9.023981622664314,20,2,True,42
ABC-SMC,1309700.5649717515,35.6874967698997,9.023981622664314,20,2,True,42
ABC-SMC,1307861.971830986,35.594396356125955,9.023981622664314,20,2,True,42
ABC-SMC,1306033.7078651688,35.5018467715617,9.023981622664314,20,2,True,42
ABC-SMC,1307879.2134831462,35.50920647181822,9.023981622664314,20,2,True,42
ABC-SMC,1306056.0224089636,35.417125205031965,9.023981622664314,20,2,True,42
ABC-SMC,1307896.3585434174,35.42445110005825,9.023981622664314,20,2,True,42
ABC-SMC,1306078.2122905026,35.332828760147095,9.023981622664314,20,2,True,42
ABC-SMC,1304270.1949860726,35.24176765617222,9.023981622664314,20,2,True,42
ABC-SMC,1295276.2430939227,34.957033725074645,9.023981622664314,20,2,True,42
ABC-SMC,1293517.9063360882,34.867991626098465,9.023981622664314,20,2,True,42
ABC-SMC,1295327.82369146,34.880328441125954,9.023981622664314,20,2,True,42
ABC-SMC,1290030.1369863013,34.69644758799305,9.023981622664314,20,2,True,42
ABC-SMC,1288300.5464480876,34.60885507812917,9.023981622664314,20,2,True,42
ABC-SMC,1290095.6284153005,34.615951548508605,9.023981622664314,20,2,True,42
ABC-SMC,1291890.7103825137,34.6230544027735,9.023981622664314,20,2,True,42
ABC-SMC,1293685.792349727,34.63012885526229,9.023981622664314,20,2,True,42
ABC-SMC,1295480.8743169399,34.63727131567366,9.023981622664314,20,2,True,42
ABC-SMC,1286728.997289973,34.362750841673154,9.023981622664314,20,2,True,42
ABC-SMC,1288509.485094851,34.36982021099184,9.023981622664314,20,2,True,42
ABC-SMC,1279884.4086021506,34.09963455251469,9.023981622664314,20,2,True,42
ABC-SMC,1271397.3333333333,33.83384965260824,9.023981622664314,20,2,True,42
ABC-SMC,1269763.2978723405,33.75120844612731,9.023981622664314,20,2,True,42
ABC-SMC,1261445.9102902375,33.50070865928026,9.023981622664314,20,2,True,42
ABC-SMC,1256548.5564304462,33.33182945026188,9.023981622664314,20,2,True,42
ABC-SMC,1258272.965879265,33.338743370036134,9.023981622664314,20,2,True,42
ABC-SMC,1259997.375328084,33.345517805555055,9.023981622664314,20,2,True,42
ABC-SMC,1261721.784776903,33.35232321671614,9.023981622664314,20,2,True,42
ABC-SMC,1260138.7434554973,33.27182668665941,9.023981622664314,20,2,True,42
ABC-SMC,1255286.4583333333,33.1053389236331,9.023981622664314,20,2,True,42
ABC-SMC,1244038.6597938146,32.770826675228236,9.023981622664314,20,2,True,42
ABC-SMC,1245731.9587628865,32.77766096223261,9.023981622664314,20,2,True,42
ABC-SMC,1237854.219948849,32.532894367452165,9.023981622664314,20,2,True,42
ABC-SMC,1223883.8383838383,32.137364781264104,9.023981622664314,20,2,True,42
ABC-SMC,1225542.9292929294,32.14411464604464,9.023981622664314,20,2,True,42
ABC-SMC,1227202.0202020202,32.15072356691264,9.023981622664314,20,2,True,42
ABC-SMC,1225765.7430730478,32.07634996707253,9.023981622664314,20,2,True,42
ABC-SMC,1224336.6834170853,32.00228022570586,9.023981622664314,20,2,True,42
ABC-SMC,1225987.4371859296,32.008902451500816,9.023981622664314,20,2,True,42
ABC-SMC,1227638.1909547737,32.015404719204156,9.023981622664314,20,2,True,42
ABC-SMC,1226208.0200501252,31.941933560192133,9.023981622664314,20,2,True,42
ABC-SMC,1224785.0,31.868625432252884,9.023981622664314,20,2,True,42
ABC-SMC,1226427.5,31.875180065631863,9.023981622664314,20,2,True,42
ABC-SMC,1221960.1990049751,31.72312120893108,9.023981622664314,20,2,True,42
ABC-SMC,1223594.527363184,31.729492945457572,9.023981622664314,20,2,True,42
ABC-SMC,1222188.5856079403,31.657295043651867,9.023981622664314,20,2,True,42
ABC-SMC,1223818.8585607938,31.663811887168407,9.023981622664314,20,2,True,42
ABC-SMC,1225449.1315136475,31.67045518718937,9.023981622664314,20,2,True,42
ABC-SMC,1227079.404466501,31.676988684509883,9.023981622664314,20,2,True,42
ABC-SMC,1225668.316831683,31.60506286243401,9.023981622664314,20,2,True,42
ABC-SMC,1227294.5544554454,31.611447493628702,9.023981622664314,20,2,True,42
ABC-SMC,1228920.792079208,31.617876592248976,9.023981622664314,20,2,True,42
ABC-SMC,1221476.6584766586,31.39139923475299,9.023981622664314,20,2,True,42
ABC-SMC,1223090.9090909092,31.397883517150504,9.023981622664314,20,2,True,42
ABC-SMC,1221703.431372549,31.32727523060406,9.023981622664314,20,2,True,42
ABC-SMC,1217346.3414634145,31.18083340365712,9.023981622664314,20,2,True,42
ABC-SMC,1218948.780487805,31.187153124227756,9.023981622664314,20,2,True,42
ABC-SMC,1220551.219512195,31.193788371435026,9.023981622664314,20,2,True,42
ABC-SMC,1222153.6585365855,31.2003120271171,9.023981622664314,20,2,True,42
ABC-SMC,1211932.3671497584,30.91347799209005,9.023981622664314,20,2,True,42
ABC-SMC,1213519.3236714976,30.91981387944613,9.023981622664314,20,2,True,42
ABC-SMC,1215106.2801932367,30.926175595481617,9.023981622664314,20,2,True,42
ABC-SMC,1216693.236714976,30.932444074879523,9.023981622664314,20,2,True,42
ABC-SMC,1218280.193236715,30.938787189658715,9.023981622664314,20,2,True,42
ABC-SMC,1219867.1497584542,30.945092151706344,9.023981622664314,20,2,True,42
ABC-SMC,1218510.8433734942,30.876909164061036,9.023981622664314,20,2,True,42
ABC-SMC,1217161.0576923075,30.8089598440207,9.023981622664314,20,2,True,42
ABC-SMC,1218740.3846153845,30.815145545280895,9.023981622664314,20,2,True,42
ABC-SMC,1217393.2853717026,30.747549625323547,9.023981622664314,20,2,True,42
ABC-SMC,1218968.824940048,30.753845076480932,9.023981622664314,20,2,True,42
ABC-SMC,1220544.3645083932,30.760206936074674,9.023981622664314,20,2,True,42
ABC-SMC,1219196.1722488038,30.692887676959973,9.023981622664314,20,2,True,42
ABC-SMC,1217854.4152744631,30.625889750824346,9.023981622664314,20,2,True,42
ABC-SMC,1219422.4343675422,30.632108492612275,9.023981622664314,20,2,True,42
ABC-SMC,1215190.0237529692,30.492777354360477,9.023981622664314,20,2,True,42
ABC-SMC,1210997.6359338064,30.354806069223034,9.023981622664314,20,2,True,42
ABC-SMC,1212550.827423168,30.36098195587772,9.023981622664314,20,2,True,42
ABC-SMC,1214104.0189125298,30.367169087096595,9.023981622664314,20,2,True,42
ABC-SMC,1215657.2104018915,30.373365997422678,9.023981622664314,20,2,True,42
ABC-SMC,1214339.6226415094,30.307924128928274,9.023981622664314,20,2,True,42
ABC-SMC,1215889.1509433964,30.314083537965452,9.023981622664314,20,2,True,42
ABC-SMC,1217438.6792452831,30.32029830622223,9.023981622664314,20,2,True,42
ABC-SMC,1218988.2075471699,30.326488023658968,9.023981622664314,20,2,True,42
ABC-SMC,1214807.5117370894,30.19025767912887,9.023981622664314,20,2,True,42
ABC-SMC,1216349.7652582158,30.196482194981105,9.023981622664314,20,2,True,42
ABC-SMC,1217892.0187793428,30.20253489274934,9.023981622664314,20,2,True,42
ABC-SMC,1213735.9813084113,30.067527962622243,9.023981622664314,20,2,True,42
ABC-SMC,1215271.028037383,30.073625852014416,9.023981622664314,20,2,True,42
ABC-SMC,1213969.696969697,30.009652490104553,9.023981622664314,20,2,True,42
ABC-SMC,1209860.788863109,29.876442381511435,9.023981622664314,20,2,True,42
ABC-SMC,1211385.150812065,29.882513619354317,9.023981622664314,20,2,True,42
ABC-SMC,1212909.5127610208,29.888512944400727,9.023981622664314,20,2,True,42
ABC-SMC,1214433.8747099768,29.89459162245217,9.023981622664314,20,2,True,42
ABC-SMC,1215958.2366589326,29.9006082342285,9.023981622664314,20,2,True,42
ABC-SMC,1217482.5986078887,29.90670093527526,9.023981622664314,20,2,True,42
ABC-SMC,1213376.4434180139,29.77456952903342,9.023981622664314,20,2,True,42
ABC-SMC,1212094.470046083,29.711988691910072,9.023981622664314,20,2,True,42
ABC-SMC,1213608.2949308758,29.717917129191388,9.023981622664314,20,2,True,42
ABC-SMC,1209548.1651376146,29.587568629772292,9.023981622664314,20,2,True,42
ABC-SMC,1211055.0458715598,29.593639608916888,9.023981622664314,20,2,True,42
ABC-SMC,1212561.9266055047,29.599652815302576,9.023981622664314,20,2,True,42
ABC-SMC,1211290.6178489702,29.53792393071155,9.023981622664314,20,2,True,42
ABC-SMC,1212794.0503432495,29.54386786410683,9.023981622664314,20,2,True,42
ABC-SMC,1214297.4828375287,29.549839376584888,9.023981622664314,20,2,True,42
ABC-SMC,1215800.9153318077,29.555820627670812,9.023981622664314,20,2,True,42
ABC-SMC,1217304.347826087,29.561884261377887,9.023981622664314,20,2,True,42
ABC-SMC,1218807.7803203661,29.567916305987186,9.023981622664314,20,2,True,42
ABC-SMC,1220311.2128146454,29.57392830052147,9.023981622664314,20,2,True,42
ABC-SMC,1221814.6453089246,29.57989225671275,9.023981622664314,20,2,True,42
ABC-SMC,1223318.0778032036,29.585777622065773,9.023981622664314,20,2,True,42
ABC-SMC,1224821.5102974828,29.59177679546365,9.023981622664314,20,2,True,42
ABC-SMC,1226324.9427917618,29.59780142018124,9.023981622664314,20,2,True,42
ABC-SMC,1219456.8181818181,29.401933550834656,9.023981622664314,20,2,True,42
ABC-SMC,1215425.3393665159,29.275102771784926,9.023981622664314,20,2,True,42
ABC-SMC,1216911.7647058824,29.281535029950724,9.023981622664314,20,2,True,42
ABC-SMC,1207470.8520179372,29.024855010712628,9.023981622664314,20,2,True,42
ABC-SMC,1206239.3736017898,28.965763144311754,9.023981622664314,20,2,True,42
ABC-SMC,1207709.1722595077,28.971634508512697,9.023981622664314,20,2,True,42
ABC-SMC,1209178.970917226,28.97749760540273,9.023981622664314,20,2,True,42
ABC-SMC,1210648.769574944,28.983336860434854,9.023981622664314,20,2,True,42
ABC-SMC,1212118.5682326623,28.989136405705874,9.023981622664314,20,2,True,42
ABC-SMC,1208182.628062361,28.86583858184135,9.023981622664314,20,2,True,42
ABC-SMC,1209645.8797327394,28.8716142055452,9.023981622664314,20,2,True,42
ABC-SMC,1211109.131403118,28.87744842499561,9.023981622664314,20,2,True,42
ABC-SMC,1209877.7777777778,28.819135427474976,9.023981622664314,20,2,True,42
ABC-SMC,1211337.7777777778,28.824957211812336,9.023981622664314,20,2,True,42
ABC-SMC,1212797.7777777778,28.830761988957725,9.023981622664314,20,2,True,42
ABC-SMC,1211565.4101995565,28.772696634618246,9.023981622664314,20,2,True,42
ABC-SMC,1213022.1729490021,28.77845507767671,9.023981622664314,20,2,True,42
ABC-SMC,1214478.935698448,28.784158515295804,9.023981622664314,20,2,True,42
ABC-SMC,1215935.6984478936,28.78985309812288,9.023981622664314,20,2,True,42
ABC-SMC,1217392.4611973392,28.795657850421982,9.023981622664314,20,2,True,42
ABC-SMC,1218849.2239467849,28.80180484704062,9.023981622664314,20,2,True,42
ABC-SMC,1220305.9866962305,28.807887560512434,9.023981622664314,20,2,True,42
ABC-SMC,1221762.7494456763,28.81398666195753,9.023981622664314,20,2,True,42
ABC-SMC,1223219.512195122,28.8200841246053,9.023981622664314,20,2,True,42
ABC-SMC,1221966.8141592918,28.762483491306806,9.023981622664314,20,2,True,42
ABC-SMC,1220719.646799117,28.70508785016226,9.023981622664314,20,2,True,42
ABC-SMC,1219477.9735682819,28.64794313645048,9.023981622664314,20,2,True,42
ABC-SMC,1220925.1101321585,28.654026617562717,9.023981622664314,20,2,True,42
ABC-SMC,1222372.2466960354,28.659980018758564,9.023981622664314,20,2,True,42
ABC-SMC,1223819.383259912,28.66592651421803,9.023981622664314,20,2,True,42
ABC-SMC,1225266.5198237884,28.671639816351398,9.023981622664314,20,2,True,42
ABC-SMC,1221333.333333333,28.551644348261643,9.023981622664314,20,2,True,42
ABC-SMC,1222774.1228070173,28.557315155079483,9.023981622664314,20,2,True,42
ABC-SMC,1224214.9122807016,28.56299817039255,9.023981622664314,20,2,True,42
ABC-SMC,1225655.7017543858,28.568958268876656,9.023981622664314,20,2,True,42
ABC-SMC,1227096.4912280699,28.57471660040972,9.023981622664314,20,2,True,42
ABC-SMC,1228537.2807017541,28.58076694241741,9.023981622664314,20,2,True,42
ABC-SMC,1227286.6520787745,28.52465016054116,9.023981622664314,20,2,True,42
ABC-SMC,1228724.2888402625,28.531199732807586,9.023981622664314,20,2,True,42
ABC-SMC,1227475.982532751,28.47491273713424,9.023981622664314,20,2,True,42
ABC-SMC,1226233.1154684096,28.423016653081692,9.023981622664314,20,2,True,42
ABC-SMC,1227664.4880174291,28.428703247851537,9.023981622664314,20,2,True,42
ABC-SMC,1229095.860566449,28.434418852812325,9.023981622664314,20,2,True,42
ABC-SMC,1230527.2331154684,28.440062412768928,9.023981622664314,20,2,True,42
ABC-SMC,1231958.605664488,28.445881046760576,9.023981622664314,20,2,True,42
ABC-SMC,1233389.9782135077,28.451536579589177,9.023981622664314,20,2,True,42
ABC-SMC,1234821.3507625274,28.45725454795854,9.023981622664314,20,2,True,42
ABC-SMC,1233565.217391304,28.401045410529424,9.023981622664314,20,2,True,42
ABC-SMC,1234993.4782608694,28.406774557155106,9.023981622664314,20,2,True,42
ABC-SMC,1236421.7391304346,28.412476285644196,9.023981622664314,20,2,True,42
ABC-SMC,1235164.8590021692,28.356493993333004,9.023981622664314,20,2,True,42
ABC-SMC,1236590.021691974,28.36208868440475,9.023981622664314,20,2,True,42
ABC-SMC,1238015.1843817786,28.36766134373795,9.023981622664314,20,2,True,42
ABC-SMC,1239440.3470715836,28.373312846698887,9.023981622664314,20,2,True,42
ABC-SMC,1240865.5097613882,28.37898658826915,9.023981622664314,20,2,True,42
ABC-SMC,1242290.6724511932,28.38464517655445,9.023981622664314,20,2,True,42
ABC-SMC,1243715.8351409978,28.39036957560806,9.023981622664314,20,2,True,42
ABC-SMC,1245140.9978308026,28.396136719337512,9.023981622664314,20,2,True,42
ABC-SMC,1246566.1605206074,28.401983172153958,9.023981622664314,20,2,True,42
ABC-SMC,1245290.0432900432,28.346607437381493,9.023981622664314,20,2,True,42
ABC-SMC,1246712.1212121213,28.352421625352008,9.023981622664314,20,2,True,42
ABC-SMC,1245438.444924406,28.29686099458204,9.023981622664314,20,2,True,42
ABC-SMC,1244170.2586206894,28.24185655034821,9.023981622664314,20,2,True,42
ABC-SMC,1245586.2068965514,28.247815165026427,9.023981622664314,20,2,True,42
ABC-SMC,1236344.0170940168,28.012144412749848,9.023981622664314,20,2,True,42
ABC-SMC,1237747.863247863,28.01773820677374,9.023981622664314,20,2,True,42
ABC-SMC,1239151.7094017093,28.02332293274056,9.023981622664314,20,2,True,42
ABC-SMC,1237910.4477611943,27.96935603054348,9.023981622664314,20,2,True,42
ABC-SMC,1239311.3006396592,27.97547510183697,9.023981622664314,20,2,True,42
ABC-SMC,1240712.1535181238,27.98149407799565,9.023981622664314,20,2,True,42
ABC-SMC,1242113.0063965886,27.987389396756956,9.023981622664314,20,2,True,42
ABC-SMC,1243513.8592750537,27.993303245064553,9.023981622664314,20,2,True,42
ABC-SMC,1242265.9574468087,27.939426112682266,9.023981622664314,20,2,True,42
ABC-SMC,1243663.8297872343,27.944982939578125,9.023981622664314,20,2,True,42
ABC-SMC,1245061.70212766,27.950565383789392,9.023981622664314,20,2,True,42
ABC-SMC,1246459.5744680853,27.956146889544552,9.023981622664314,20,2,True,42
ABC-SMC,1245208.067940552,27.902391356773943,9.023981622664314,20,2,True,42
ABC-SMC,1246602.9723991507,27.907875313121043,9.023981622664314,20,2,True,42
ABC-SMC,1247997.8768577494,27.913364609841835,9.023981622664314,20,2,True,42
ABC-SMC,1246745.7627118644,27.85982888633922,9.023981622664314,20,2,True,42
ABC-SMC,1248137.7118644067,27.865386968952116,9.023981622664314,20,2,True,42
ABC-SMC,1249529.6610169492,27.870950860492254,9.023981622664314,20,2,True,42
ABC-SMC,1250921.6101694915,27.876465578200452,9.023981622664314,20,2,True,42
ABC-SMC,1252313.5593220338,27.88203239946042,9.023981622664314,20,2,True,42
ABC-SMC,1253705.508474576,27.88755476979886,9.023981622664314,20,2,True,42
ABC-SMC,1255097.4576271188,27.89311969684342,9.023981622664314,20,2,True,42
ABC-SMC,1253832.980972516,27.83970921034541,9.023981622664314,20,2,True,42
ABC-SMC,1255221.987315011,27.845227189094274,9.023981622664314,20,2,True,42
ABC-SMC,1256610.9936575056,27.850740303700878,9.023981622664314,20,2,True,42
ABC-SMC,1258000.0000000002,27.85620490289894,9.023981622664314,20,2,True,42
ABC-SMC,1256732.0675105487,27.80296500725082,9.023981622664314,20,2,True,42
ABC-SMC,1258118.1434599156,27.808465660875857,9.023981622664314,20,2,True,42
ABC-SMC,1259504.2194092828,27.81401419941383,9.023981622664314,20,2,True,42
ABC-SMC,1260890.29535865,27.819471168115673,9.023981622664314,20,2,True,42
ABC-SMC,1262276.3713080168,27.825223267832886,9.023981622664314,20,2,True,42
ABC-SMC,1261002.105263158,27.772650292045192,9.023981622664314,20,2,True,42
ABC-SMC,1259733.1932773108,27.719999962494153,9.023981622664314,20,2,True,42
ABC-SMC,1261113.4453781513,27.725440414011977,9.023981622664314,20,2,True,42
ABC-SMC,1262493.6974789917,27.730978987797968,9.023981622664314,20,2,True,42
ABC-SMC,1263873.949579832,27.736427603649492,9.023981622664314,20,2,True,42
ABC-SMC,1265254.2016806721,27.74188453409852,9.023981622664314,20,2,True,42
ABC-SMC,1266634.4537815126,27.747304574782106,9.023981622664314,20,2,True,42
ABC-SMC,1268014.705882353,27.752818730698912,9.023981622664314,20,2,True,42
ABC-SMC,1266733.7526205452,27.700040275445772,9.023981622664314,20,2,True,42
ABC-SMC,1268111.111111111,27.70547359494543,9.023981622664314,20,2,True,42
ABC-SMC,1264187.891440501,27.595291257153473,9.023981622664314,20,2,True,42
ABC-SMC,1265559.4989561588,27.600756368457898,9.023981622664314,20,2,True,42
ABC-SMC,1266931.1064718163,27.606208339364645,9.023981622664314,20,2,True,42
ABC-SMC,1268302.7139874739,27.611734225008334,9.023981622664314,20,2,True,42
ABC-SMC,1267029.1666666667,27.55962185561657,9.023981622664314,20,2,True,42
ABC-SMC,1268397.9166666665,27.565002913276356,9.023981622664314,20,2,True,42
ABC-SMC,1269766.6666666667,27.57049635052681,9.023981622664314,20,2,True,42
ABC-SMC,1271135.4166666667,27.575942998131115,9.023981622664314,20,2,True,42
ABC-SMC,1269858.6278586278,27.524051844701944,9.023981622664314,20,2,True,42
ABC-SMC,1271224.5322245322,27.529433759978804,9.023981622664314,20,2,True,42
ABC-SMC,1272590.4365904366,27.53491017526004,9.023981622664314,20,2,True,42
ABC-SMC,1273956.340956341,27.540193327747115,9.023981622664314,20,2,True,42
ABC-SMC,1275322.2453222454,27.545587287871108,9.023981622664314,20,2,True,42
ABC-SMC,1276688.1496881496,27.55098955051319,9.023981622664314,20,2,True,42
ABC-SMC,1278054.054054054,27.556335678219547,9.023981622664314,20,2,True,42
ABC-SMC,1276765.560165975,27.504520124419596,9.023981622664314,20,2,True,42
ABC-SMC,1278128.6307053943,27.509990643663528,9.023981622664314,20,2,True,42
ABC-SMC,1279491.7012448134,27.51536638904904,9.023981622664314,20,2,True,42
ABC-SMC,1275561.9834710744,27.407091412662474,9.023981622664314,20,2,True,42
ABC-SMC,1276919.4214876033,27.412443860503267,9.023981622664314,20,2,True,42
ABC-SMC,1278276.8595041323,27.417815642908586,9.023981622664314,20,2,True,42
ABC-SMC,1279634.2975206613,27.423124741916812,9.023981622664314,20,2,True,42
ABC-SMC,1280991.7355371902,27.428575882241745,9.023981622664314,20,2,True,42
ABC-SMC,1277072.0164609056,27.32118422111857,9.023981622664314,20,2,True,42
ABC-SMC,1278423.8683127575,27.326421997674704,9.023981622664314,20,2,True,42
ABC-SMC,1279775.7201646094,27.331755117133817,9.023981622664314,20,2,True,42
ABC-SMC,1281127.572016461,27.337064198505736,9.023981622664314,20,2,True,42
ABC-SMC,1279845.9958932237,27.28630933428692,9.023981622664314,20,2,True,42
ABC-SMC,1281195.0718685833,27.291953269950664,9.023981622664314,20,2,True,42
ABC-SMC,1282544.1478439425,27.297258107813967,9.023981622664314,20,2,True,42
ABC-SMC,1283893.2238193017,27.302547622265514,9.023981622664314,20,2,True,42
ABC-SMC,1285242.299794661,27.307879753426118,9.023981622664314,20,2,True,42
ABC-SMC,1286591.3757700205,27.31319842152527,9.023981622664314,20,2,True,42
ABC-SMC,1287940.45174538,27.318458782329206,9.023981622664314,20,2,True,42
ABC-SMC,1289289.5277207391,27.32380126780798,9.023981622664314,20,2,True,42
ABC-SMC,1290638.6036960986,27.329133717186394,9.023981622664314,20,2,True,42
ABC-SMC,1289340.1639344264,27.278475438962218,9.023981622664314,20,2,True,42
ABC-SMC,1290686.475409836,27.283733008337805,9.023981622664314,20,2,True,42
ABC-SMC,1289390.593047035,27.233252154781287,9.023981622664314,20,2,True,42
ABC-SMC,1288100.0,27.182980410906733,9.023981622664314,20,2,True,42
ABC-SMC,1289440.8163265307,27.188280747861278,9.023981622664314,20,2,True,42
ABC-SMC,1290781.6326530613,27.193556853703093,9.023981622664314,20,2,True,42
ABC-SMC,1292122.4489795917,27.19883359208399,9.023981622664314,20,2,True,42
ABC-SMC,1293463.2653061224,27.204055664490678,9.023981622664314,20,2,True,42
ABC-SMC,1294804.0816326533,27.209315372973073,9.023981622664314,20,2,True,42
ABC-SMC,1293505.0916496946,27.15918998368646,9.023981622664314,20,2,True,42
ABC-SMC,1292211.382113821,27.1092816581571,9.023981622664314,20,2,True,42
ABC-SMC,1293546.7479674795,27.11456803286948,9.023981622664314,20,2,True,42
ABC-SMC,1294882.1138211384,27.119908148680274,9.023981622664314,20,2,True,42
ABC-SMC,1296217.4796747968,27.12513998271973,9.023981622664314,20,2,True,42
ABC-SMC,1297552.8455284552,27.130379812504216,9.023981622664314,20,2,True,42
ABC-SMC,1298888.2113821139,27.13571944372441,9.023981622664314,20,2,True,42
ABC-SMC,1297586.2068965517,27.085979038029606,9.023981622664314,20,2,True,42
ABC-SMC,1298918.864097363,27.091273864916324,9.023981622664314,20,2,True,42
ABC-SMC,1297619.433198381,27.041637921622897,9.023981622664314,20,2,True,42
ABC-SMC,1296325.2525252525,26.992292982159242,9.023981622664314,20,2,True,42
ABC-SMC,1297652.5252525252,26.99753785374189,9.023981622664314,20,2,True,42
ABC-SMC,1296360.887096774,26.94832627331057,9.023981622664314,20,2,True,42
ABC-SMC,1295074.4466800804,26.899389194051025,9.023981622664314,20,2,True,42
ABC-SMC,1296396.378269618,26.904561246184997,9.023981622664314,20,2,True,42
ABC-SMC,1297718.309859155,26.909754501741897,9.023981622664314,20,2,True,42
ABC-SMC,1299040.241448692,26.915056101033386,9.023981622664314,20,2,True,42
ABC-SMC,1300362.1730382293,26.9202499562346,9.023981622664314,20,2,True,42
ABC-SMC,1299070.281124498,26.871474560006074,9.023981622664314,20,2,True,42
ABC-SMC,1297783.5671342683,26.822917064827287,9.023981622664314,20,2,True,42
ABC-SMC,1299100.2004008016,26.828143997995074,9.023981622664314,20,2,True,42
ABC-SMC,1297816.0,26.7797208070755,9.023981622664314,20,2,True,42
ABC-SMC,1299130.0,26.784874415397642,9.023981622664314,20,2,True,42
ABC-SMC,1300444.0,26.790075731277465,9.023981622664314,20,2,True,42
ABC-SMC,1299159.6806387226,26.741793769562317,9.023981622664314,20,2,True,42
ABC-SMC,1300471.0578842317,26.746920411458273,9.023981622664314,20,2,True,42
ABC-SMC,1301782.4351297405,26.752097164085527,9.023981622664314,20,2,True,42
ABC-SMC,1303093.8123752493,26.75734018375298,9.023981622664314,20,2,True,42
ABC-SMC,1301806.7729083665,26.709203154917258,9.023981622664314,20,2,True,42
ABC-SMC,1303115.5378486055,26.71438415211985,9.023981622664314,20,2,True,42
ABC-SMC,1304424.3027888446,26.719536843052897,9.023981622664314,20,2,True,42
ABC-SMC,1305733.0677290836,26.72478634997668,9.023981622664314,20,2,True,42
ABC-SMC,1307041.8326693228,26.729935645107254,9.023981622664314,20,2,True,42
ABC-SMC,1308350.5976095616,26.735095911291967,9.023981622664314,20,2,True,42
ABC-SMC,1307055.666003976,26.687116793562357,9.023981622664314,20,2,True,42
ABC-SMC,1308361.8290258448,26.692157734933478,9.023981622664314,20,2,True,42
ABC-SMC,1309667.9920477138,26.697354620067074,9.023981622664314,20,2,True,42
ABC-SMC,1308373.0158730159,26.649533661585004,9.023981622664314,20,2,True,42
ABC-SMC,1307083.1683168316,26.601911016029888,9.023981622664314,20,2,True,42
ABC-SMC,1305798.4189723318,26.554527207325563,9.023981622664314,20,2,True,42
